PLAYER,TEAM,AGE,RA-FGM,RA-FGA,RA-FG%,PAINT-FGM,PAINT-FGA,PAINT-FG%,MID-FGM,MID-FGA,MID-FG%,LEFT-FGM,LEFT-FGA,LEFT-FG%,RIGHT-FGM,RIGHT-FGA,RIGHT-,TOP-FGM,TOP-FGA,TOP-FG%
Josh Richardson,MIA,23,116,214,54.2,61,131,46.6,72,182,39.6,7,16,43.8,9,30,30,53,139,38.1
Jrue Holiday,NOP,26,136,220,61.8,55,133,41.4,86,225,38.2,11,34,32.4,14,37,37.8,69,216,31.9
Juan Hernangomez,DEN,21,45,76,59.2,25,46,54.3,27,70,38.6,4,9,44.4,4,10,40,22,56,39.3
Julius Randle,LAL,22,170,275,61.8,78,183,42.6,113,248,45.6,13,30,43.3,17,39,43.6,80,220,36.4
Justin Anderson,DAL,23,89,132,67.4,31,75,41.3,62,132,47,5,20,25,9,21,42.9,41,113,36.3
Justin Hamilton,BKN,26,126,207,60.9,55,129,42.6,84,184,45.7,13,28,46.4,10,21,47.6,57,149,38.3
Justin Holiday,NYK,27,122,214,57,49,118,41.5,74,185,40,11,23,47.8,13,37,35.1,68,212,32.1
Justise Winslow,MIA,20,67,124,54,59,125,47.2,61,153,39.9,10,18,55.6,4,14,28.6,39,94,41.5
Jusuf Nurkic,DEN,22,88,147,59.9,47,98,48,76,198,38.4,11,27,40.7,6,17,35.3,49,122,40.2
KJ McDaniels,HOU,23,26,37,70.3,9,24,37.5,10,32,31.3,2,8,25,2,6,33.3,17,38,44.7
Karl-Anthony Towns,MIN,21,234,389,60.2,83,200,41.5,154,345,44.6,19,51,37.3,23,56,41.1,117,312,37.5
Kawhi Leonard,SAS,25,173,308,56.2,84,190,44.2,134,308,43.5,15,46,32.6,26,51,51,97,236,41.1
Kay Felder,CLE,21,26,40,65,11,42,26.2,37,76,48.7,6,10,60,5,11,45.5,26,78,33.3
Kelly Olynyk,BOS,25,110,180,61.1,56,125,44.8,84,201,41.8,7,24,29.2,14,28,50,54,155,34.8
Kelly Oubre Jr.,WAS,21,98,178,55.1,53,127,41.7,80,187,42.8,15,30,50,12,31,38.7,69,161,42.9
Kemba Walker,CHA,26,197,347,56.8,90,187,48.1,147,345,42.6,25,62,40.3,24,62,38.7,142,379,37.5
Kenneth Faried,DEN,27,132,216,61.1,68,127,53.5,93,210,44.3,10,27,37,9,24,37.5,68,162,42
Kent Bazemore,ATL,27,130,238,54.6,90,200,45,122,296,41.2,18,43,41.9,11,25,44,85,220,38.6
Kentavious Caldwell-Pope,DET,23,172,285,60.4,96,224,42.9,158,361,43.8,18,43,41.9,19,44,43.2,100,252,39.7
Kevin Durant,GSW,28,185,338,54.7,110,247,44.5,145,322,45,18,48,37.5,17,49,34.7,105,299,35.1
Kevin Love,CLE,28,182,276,65.9,70,180,38.9,109,300,36.3,17,59,28.8,12,42,28.6,91,257,35.4
Kevin Seraphin,IND,27,22,38,57.9,12,35,34.3,25,56,44.6,6,16,37.5,4,9,44.4,14,36,38.9
Kevon Looney,GSW,20,35,55,63.6,19,54,35.2,24,47,51.1,2,8,25,1,4,25,26,55,47.3
Klay Thompson,GSW,26,188,328,57.3,112,266,42.1,148,320,46.3,16,46,34.8,16,45,35.6,101,296,34.1
Kosta Koufos,SAC,27,81,152,53.3,71,144,49.3,85,223,38.1,8,31,25.8,11,29,37.9,71,181,39.2
Kris Dunn,MIN,22,99,175,56.6,35,75,46.7,61,133,45.9,9,20,45,10,25,40,54,145,37.2
Kris Humphries,ATL,31,44,73,60.3,30,62,48.4,40,90,44.4,10,21,47.6,6,12,50,22,69,31.9
Kristaps Porzingis,NYK,21,193,353,54.7,77,190,40.5,122,290,42.1,16,37,43.2,17,47,36.2,87,263,33.1
Kyle Anderson,SAS,23,60,112,53.6,31,89,34.8,68,122,55.7,3,12,25,10,24,41.7,24,90,26.7
Kyle Korver,CLE,35,120,209,57.4,84,176,47.7,123,266,46.2,19,43,44.2,15,38,39.5,84,214,39.3
Kyle Lowry,TOR,30,235,374,62.8,84,212,39.6,121,342,35.4,17,49,34.7,20,49,40.8,113,313,36.1
Kyle O'Quinn,NYK,26,108,183,59,35,92,38,55,136,40.4,8,18,44.4,9,25,36,41,139,29.5
Kyle Singler,OKC,28,43,63,68.3,26,55,47.3,19,51,37.3,2,7,28.6,1,7,14.3,13,33,39.4
Kyle Wiltjer,HOU,24,3,4,75,0,3,0,4,6,66.7,0,1,0,1,2,50,3,5,60
Kyrie Irving,CLE,24,210,322,65.2,88,197,44.7,123,339,36.3,16,58,27.6,16,49,32.7,104,282,36.9
LaMarcus Aldridge,SAS,31,170,299,56.9,74,191,38.7,124,277,44.8,13,37,35.1,21,38,55.3,88,232,37.9
Lance Stephenson,NOP,26,27,48,56.3,7,19,36.8,9,26,34.6,1,6,16.7,1,2,50,7,32,21.9
Lance Thomas,NYK,28,71,120,59.2,23,59,39,44,88,50,6,16,37.5,7,20,35,42,118,35.6
Langston Galloway,NOP,25,144,232,62.1,45,124,36.3,72,188,38.3,11,31,35.5,14,41,34.1,77,213,36.2
Larry Nance Jr.,LAL,24,120,166,72.3,25,70,35.7,58,134,43.3,11,36,30.6,12,22,54.5,36,114,31.6
Lavoy Allen,IND,27,48,75,64,23,46,50,36,89,40.4,5,12,41.7,5,12,41.7,30,74,40.5
LeBron James,CLE,32,224,348,64.4,99,229,43.2,150,376,39.9,23,71,32.4,16,55,29.1,126,330,38.2
Leandro Barbosa,PHX,34,73,116,62.9,26,70,37.1,53,121,43.8,2,10,20,3,9,33.3,40,100,40
Lou Williams,LAL,30,186,295,63.1,60,159,37.7,106,247,42.9,15,39,38.5,21,44,47.7,75,208,36.1
Luc Mbah a Moute,LAC,30,107,188,56.9,58,149,38.9,92,263,35,16,37,43.2,7,20,35,60,163,36.8
Lucas Nogueira,TOR,24,110,184,59.8,43,121,35.5,55,144,38.2,9,30,30,8,21,38.1,60,162,37
Luis Scola,BKN,36,65,101,64.4,22,52,42.3,55,120,45.8,11,19,57.9,5,16,31.3,22,78,28.2
Luke Babbitt,MIA,27,87,141,61.7,46,111,41.4,50,137,36.5,7,13,53.8,5,14,35.7,27,80,33.8
Luol Deng,LAL,31,166,248,66.9,73,180,40.6,122,278,43.9,15,37,40.5,14,36,38.9,71,214,33.2
Malachi Richardson,SAC,21,14,20,70,4,14,28.6,5,13,38.5,5,9,55.6,0,1,0,10,30,33.3
Malcolm Brogdon,MIL,24,176,307,57.3,52,131,39.7,61,175,34.9,19,50,38,17,50,34,79,211,37.4
Malcolm Delaney,ATL,27,71,128,55.5,46,112,41.1,89,201,44.3,20,36,55.6,11,25,44,49,150,32.7
Malik Beasley,DEN,20,10,14,71.4,3,8,37.5,3,10,30,0,1,0,2,2,100,2,7,28.6
Manu Ginobili,SAS,39,93,151,61.6,43,102,42.2,69,149,46.3,1,8,12.5,11,23,47.8,46,134,34.3
Marc Gasol,MEM,32,192,316,60.8,71,177,40.1,131,289,45.3,27,58,46.6,20,55,36.4,109,306,35.6
Marcelo Huertas,LAL,33,37,44,84.1,4,15,26.7,19,34,55.9,3,7,42.9,4,10,40,12,30,40
Marcin Gortat,WAS,32,179,305,58.7,106,228,46.5,160,357,44.8,22,50,44,13,43,30.2,117,313,37.4
Marco Belinelli,CHA,30,149,241,61.8,56,125,44.8,105,238,44.1,20,51,39.2,14,33,42.4,91,233,39.1
Marcus Morris,DET,27,180,294,61.2,117,260,45,152,364,41.8,23,53,43.4,12,40,30,101,274,36.9
Marcus Smart,BOS,22,155,250,62,78,178,43.8,123,288,42.7,10,31,32.3,14,38,36.8,76,236,32.2
Marcus Thornton,WAS,29,76,122,62.3,30,65,46.2,46,102,45.1,9,16,56.3,9,20,45,51,114,44.7
Mario Hezonja,ORL,21,52,82,63.4,23,49,46.9,24,63,38.1,4,11,36.4,4,11,36.4,24,66,36.4
Markieff Morris,WAS,27,151,278,54.3,81,199,40.7,137,301,45.5,19,48,39.6,15,40,37.5,110,289,38.1
Marquese Chriss,PHX,19,115,184,62.5,48,110,43.6,86,185,46.5,10,24,41.7,7,20,35,36,116,31
Marreese Speights,LAC,29,102,158,64.6,36,93,38.7,54,169,32,10,23,43.5,10,25,40,40,115,34.8
Marshall Plumlee,NYK,24,7,12,58.3,5,8,62.5,6,14,42.9,0,0,0,1,2,50,2,9,22.2
Marvin Williams,CHA,30,138,245,56.3,67,131,51.1,109,243,44.9,14,41,34.1,17,51,33.3,96,261,36.8
Mason Plumlee,POR,26,155,287,54,100,206,48.5,143,305,46.9,15,42,35.7,13,40,32.5,96,232,41.4
Matt Barnes,SAC,36,115,190,60.5,50,116,43.1,85,206,41.3,19,48,39.6,13,31,41.9,95,242,39.3
Matthew Dellavedova,MIL,26,137,233,58.8,48,112,42.9,89,195,45.6,21,45,46.7,28,68,41.2,64,206,31.1
Maurice Harkless,POR,23,165,286,57.7,85,197,43.1,132,290,45.5,15,37,40.5,11,35,31.4,88,211,41.7
Maurice Ndour,NYK,24,14,22,63.6,9,14,64.3,7,20,35,3,6,50,2,6,33.3,12,30,40
Metta World Peace,LAL,37,13,15,86.7,2,6,33.3,8,16,50,0,4,0,3,6,50,9,16,56.3
Meyers Leonard,POR,24,71,127,55.9,55,112,49.1,72,152,47.4,5,16,31.3,4,13,30.8,54,126,42.9
Michael Beasley,MIL,28,86,145,59.3,28,68,41.2,37,100,37,10,34,29.4,11,27,40.7,53,125,42.4
Michael Carter-Williams,CHI,25,51,105,48.6,20,49,40.8,42,91,46.2,6,12,50,6,9,66.7,22,59,37.3
Michael Gbinije,DET,24,5,6,83.3,0,1,0,3,6,50,0,1,0,1,2,50,2,3,66.7
Michael Kidd-Gilchrist,CHA,23,161,292,55.1,82,158,51.9,119,287,41.5,19,58,32.8,20,52,38.5,127,326,39
Mike Conley,MEM,29,147,237,62,55,126,43.7,90,194,46.4,23,46,50,18,48,37.5,89,247,36
Mike Dunleavy,ATL,36,48,91,52.7,22,68,32.4,52,133,39.1,13,27,48.1,6,18,33.3,45,118,38.1
Mike Miller,DEN,36,10,13,76.9,2,6,33.3,1,2,50,0,0,0,3,3,100,3,6,50
Mike Muscala,ATL,25,82,143,57.3,58,137,42.3,79,183,43.2,18,33,54.5,12,28,42.9,58,151,38.4
Mike Scott,ATL,28,15,21,71.4,8,22,36.4,15,34,44.1,5,10,50,0,1,0,13,35,37.1
Miles Plumlee,MIL,28,36,72,50,14,37,37.8,18,56,32.1,4,13,30.8,5,14,35.7,15,41,36.6
Mindaugas Kuzminskas,NYK,27,92,155,59.4,31,84,36.9,39,107,36.4,10,20,50,13,27,48.1,33,112,29.5
Mirza Teletovic,MIL,31,85,138,61.6,22,63,34.9,41,99,41.4,10,28,35.7,11,34,32.4,43,120,35.8
Monta Ellis,IND,31,150,244,61.5,64,121,52.9,95,213,44.6,18,44,40.9,13,39,33.3,63,190,33.2
Montrezl Harrell,HOU,23,104,156,66.7,38,118,32.2,56,170,32.9,13,30,43.3,9,28,32.1,60,164,36.6
Myles Turner,IND,20,181,325,55.7,81,164,49.4,142,319,44.5,21,60,35,21,66,31.8,89,251,35.5
Nemanja Bjelica,MIN,28,97,177,54.8,43,79,54.4,58,131,44.3,7,19,36.8,7,19,36.8,49,148,33.1
Nene,HOU,34,97,149,65.1,43,104,41.3,47,137,34.3,8,26,30.8,6,20,30,51,148,34.5
Nerlens Noel,PHI,22,41,72,56.9,19,57,33.3,24,60,40,7,15,46.7,6,13,46.2,18,48,37.5
Nick Collison,OKC,36,11,19,57.9,3,5,60,3,10,30,1,3,33.3,0,0,0,4,8,50
Nick Young,LAL,31,150,236,63.6,74,168,44,110,234,47,13,33,39.4,14,35,40,66,191,34.6
Nicolas Batum,CHA,28,198,347,57.1,81,180,45,148,336,44,25,68,36.8,22,61,36.1,140,352,39.8
Nicolas Brussino,DAL,23,30,51,58.8,12,27,44.4,21,47,44.7,2,6,33.3,1,3,33.3,14,38,36.8
Nicolas Laprovittola,SAS,27,20,35,57.1,12,30,40,10,25,40,0,2,0,1,2,50,10,31,32.3
Nik Stauskas,PHI,23,146,248,58.9,63,162,38.9,107,244,43.9,8,23,34.8,9,29,31,55,189,29.1
Nikola Jokic,DEN,21,143,228,62.7,81,137,59.1,115,268,42.9,12,27,44.4,13,26,50,62,183,33.9
Nikola Mirotic,CHI,25,123,216,56.9,53,138,38.4,80,198,40.4,11,22,50,10,21,47.6,53,158,33.5
Nikola Vucevic,ORL,26,194,318,61,51,144,35.4,118,294,40.1,17,44,38.6,15,34,44.1,77,225,34.2
Noah Vonleh,POR,21,53,108,49.1,29,62,46.8,50,108,46.3,8,15,53.3,8,13,61.5,43,112,38.4
Norman Powell,TOR,23,107,160,66.9,33,84,39.3,43,125,34.4,10,22,45.5,9,24,37.5,48,128,37.5
Okaro White,MIA,24,10,25,40,8,19,42.1,10,27,37,1,4,25,1,3,33.3,6,20,30
Omer Asik,NOP,30,63,107,58.9,25,65,38.5,41,102,40.2,6,17,35.3,7,19,36.8,27,84,32.1
Omri Casspi,SAC,28,40,66,60.6,18,47,38.3,33,77,42.9,2,7,28.6,6,16,37.5,29,82,35.4
Otto Porter,WAS,23,185,308,60.1,86,199,43.2,149,340,43.8,19,43,44.2,13,42,31,112,297,37.7
PJ Tucker,PHX,31,179,278,64.4,62,161,38.5,106,262,40.5,17,34,50,15,37,40.5,83,225,36.9
Pascal Siakam,TOR,22,86,145,59.3,42,95,44.2,47,125,37.6,6,15,40,9,21,42.9,46,117,39.3
Pat Connaughton,POR,24,17,35,48.6,5,13,38.5,12,30,40,1,3,33.3,4,7,57.1,14,31,45.2
Patrick Beverley,HOU,28,165,248,66.5,70,167,41.9,80,212,37.7,23,50,46,14,43,32.6,79,223,35.4
Patrick McCaw,GSW,21,63,106,59.4,22,60,36.7,36,84,42.9,2,15,13.3,4,11,36.4,30,73,41.1
Patrick Patterson,TOR,27,139,228,61,43,115,37.4,69,177,39,11,33,33.3,13,34,38.2,72,208,34.6
Patty Mills,SAS,28,135,222,60.8,57,134,42.5,96,221,43.4,9,29,31,21,44,47.7,60,180,33.3
Pau Gasol,SAS,36,119,221,53.8,56,121,46.3,111,233,47.6,9,24,37.5,14,31,45.2,65,149,43.6
Paul George,IND,26,175,310,56.5,79,151,52.3,142,331,42.9,21,56,37.5,20,56,35.7,88,253,34.8
Paul Millsap,ATL,31,152,280,54.3,87,215,40.5,148,338,43.8,23,51,45.1,20,44,45.5,102,268,38.1
Paul Pierce,LAC,39,11,18,61.1,9,17,52.9,15,33,45.5,1,5,20,0,7,0,6,26,23.1
Paul Zipser,CHI,22,47,69,68.1,10,27,37,29,79,36.7,4,11,36.4,5,13,38.5,12,45,26.7
Pierre Jackson,DAL,25,13,17,76.5,3,10,30,8,20,40,0,0,0,0,0,0,2,14,14.3
Quincy Acy,BKN,26,20,31,64.5,9,23,39.1,19,32,59.4,2,5,40,0,1,0,14,37,37.8
RJ Hunter,CHI,23,1,1,100,0,1,0,1,2,50,-,-,-,-,-,-,0,2,0
Rajon Rondo,CHI,30,150,258,58.1,59,159,37.1,109,245,44.5,15,34,44.1,14,25,56,58,154,37.7
Rakeem Christmas,IND,25,3,5,60,3,4,75,1,4,25,1,2,50,-,-,-,1,2,50
Ramon Sessions,CHA,30,107,181,59.1,41,91,45.1,79,181,43.6,13,40,32.5,9,25,36,73,179,40.8
Randy Foye,BKN,33,96,162,59.3,39,95,41.1,61,140,43.6,5,16,31.3,12,23,52.2,45,103,43.7
Rashad Vaughn,MIL,20,23,43,53.5,7,25,28,14,34,41.2,2,8,25,3,8,37.5,19,44,43.2
Raul Neto,UTA,24,23,38,60.5,10,26,38.5,15,40,37.5,3,6,50,1,5,20,13,37,35.1
Raymond Felton,LAC,32,130,194,67,48,120,40,76,228,33.3,13,29,44.8,11,28,39.3,52,148,35.1
Reggie Bullock,DET,25,30,47,63.8,16,36,44.4,12,37,32.4,3,8,37.5,0,6,0,7,31,22.6
Reggie Jackson,DET,26,98,158,62,65,133,48.9,87,194,44.8,9,23,39.1,10,23,43.5,60,133,45.1
Reggie Williams,NOP,30,5,6,83.3,2,7,28.6,7,12,58.3,0,2,0,1,6,16.7,6,17,35.3
Richard Jefferson,CLE,36,115,163,70.6,55,121,45.5,92,233,39.5,11,30,36.7,8,23,34.8,69,196,35.2
Richaun Holmes,PHI,23,52,81,64.2,14,45,31.1,32,76,42.1,3,9,33.3,2,7,28.6,21,70,30
Ricky Rubio,MIN,26,174,294,59.2,69,171,40.4,122,281,43.4,12,40,30,16,38,42.1,92,246,37.4
Robert Covington,PHI,26,161,278,57.9,70,194,36.1,125,301,41.5,17,34,50,22,41,53.7,71,207,34.3
Robin Lopez,CHI,28,175,331,52.9,79,199,39.7,152,336,45.2,18,39,46.2,14,31,45.2,85,210,40.5
Rodney Hood,UTA,24,132,262,50.4,62,169,36.7,102,251,40.6,9,26,34.6,8,22,36.4,76,183,41.5
Rodney McGruder,MIA,25,155,259,59.8,80,170,47.1,107,263,40.7,13,30,43.3,9,35,25.7,51,146,34.9
Rodney Stuckey,IND,30,31,56,55.4,21,37,56.8,31,71,43.7,3,9,33.3,3,21,14.3,30,75,40
Ron Baker,NYK,23,34,59,57.6,19,43,44.2,20,47,42.6,4,7,57.1,7,15,46.7,19,59,32.2
Rondae Hollis-Jefferson,BKN,22,131,228,57.5,54,122,44.3,95,216,44,18,36,50,6,22,27.3,64,168,38.1
Roy Hibbert,CHA,30,58,118,49.2,36,86,41.9,73,178,41,14,29,48.3,8,19,42.1,59,147,40.1
Rudy Gay,SAC,30,97,177,54.8,60,126,47.6,74,196,37.8,5,26,19.2,10,34,29.4,65,171,38
Rudy Gobert,UTA,24,179,334,53.6,78,220,35.5,152,376,40.4,15,35,42.9,11,30,36.7,99,252,39.3
Russell Westbrook,OKC,28,249,450,55.3,96,225,42.7,126,334,37.7,27,60,45,22,55,40,109,271,40.2
Ryan Anderson,HOU,28,212,327,64.8,83,210,39.5,104,291,35.7,18,54,33.3,20,46,43.5,96,282,34
Ryan Kelly,ATL,25,4,11,36.4,5,8,62.5,3,6,50,0,4,0,0,1,0,3,13,23.1
Salah Mejri,DAL,30,57,82,69.5,21,65,32.3,61,120,50.8,5,21,23.8,3,15,20,38,95,40
Sam Dekker,HOU,22,123,196,62.8,62,153,40.5,69,189,36.5,13,35,37.1,10,33,30.3,77,211,36.5
Sasha Vujacic,NYK,32,35,60,58.3,14,31,45.2,11,37,29.7,1,7,14.3,1,5,20,11,37,29.7
Sean Kilpatrick,BKN,27,174,301,57.8,76,187,40.6,132,300,44,21,45,46.7,21,43,48.8,84,230,36.5
Semaj Christon,OKC,24,102,151,67.5,35,79,44.3,45,108,41.7,5,19,26.3,2,11,18.2,33,69,47.8
Serge Ibaka,ORL,27,210,342,61.4,87,186,46.8,116,311,37.3,20,47,42.6,20,37,54.1,82,227,36.1
Sergio Rodriguez,PHI,30,127,207,61.4,42,128,32.8,93,209,44.5,8,23,34.8,13,24,54.2,60,177,33.9
Seth Curry,DAL,26,126,199,63.3,60,149,40.3,101,247,40.9,16,46,34.8,14,35,40,71,175,40.6
Shabazz Muhammad,MIN,24,98,179,54.7,44,104,42.3,57,152,37.5,10,28,35.7,6,19,31.6,46,141,32.6
Shabazz Napier,POR,25,15,33,45.5,15,24,62.5,24,52,46.2,3,7,42.9,2,6,33.3,16,50,32
Shaun Livingston,GSW,31,89,153,58.2,53,128,41.4,69,162,42.6,6,23,26.1,10,25,40,41,148,27.7
Sheldon McClellan,WAS,24,32,59,54.2,16,38,42.1,19,47,40.4,5,9,55.6,4,7,57.1,19,45,42.2
Shelvin Mack,UTA,26,125,221,56.6,54,137,39.4,76,190,40,10,19,52.6,8,18,44.4,56,141,39.7
Skal Labissiere,SAC,20,7,13,53.8,1,5,20,1,3,33.3,2,5,40,0,2,0,3,10,30
Solomon Hill,NOP,25,181,303,59.7,66,172,38.4,109,276,39.5,11,42,26.2,20,51,39.2,81,259,31.3
Spencer Dinwiddie,BKN,23,64,106,60.4,34,86,39.5,60,136,44.1,9,23,39.1,11,18,61.1,22,70,31.4
Spencer Hawes,CHA,28,85,133,63.9,31,71,43.7,52,123,42.3,11,31,35.5,6,23,26.1,53,136,39
Stanley Johnson,DET,20,77,129,59.7,46,112,41.1,69,167,41.3,12,22,54.5,9,22,40.9,42,116,36.2
Stephen Curry,GSW,28,189,324,58.3,102,236,43.2,137,317,43.2,14,42,33.3,17,43,39.5,109,299,36.5
Stephen Zimmerman,ORL,20,2,3,66.7,3,7,42.9,1,4,25,1,2,50,1,1,100,2,5,40
Steve Novak,MIL,33,4,6,66.7,0,1,0,3,6,50,0,0,0,0,1,0,0,2,0
Steven Adams,OKC,23,206,375,54.9,76,187,40.6,113,291,38.8,25,51,49,20,45,44.4,90,229,39.3
TJ McConnell,PHI,24,129,218,59.2,58,154,37.7,95,232,40.9,14,27,51.9,14,35,40,53,165,32.1
TJ Warren,PHX,23,155,263,58.9,50,125,40,84,199,42.2,14,25,56,14,29,48.3,52,145,35.9
Taj Gibson,CHI,31,182,329,55.3,68,178,38.2,148,313,47.3,17,39,43.6,13,24,54.2,65,175,37.1
Tarik Black,LAL,25,82,130,63.1,29,81,35.8,65,162,40.1,10,23,43.5,12,28,42.9,43,114,37.7
Taurean Prince,ATL,22,24,48,50,20,46,43.5,21,61,34.4,5,12,41.7,3,5,60,26,58,44.8
Terrence Jones,NOP,25,166,281,59.1,53,135,39.3,74,205,36.1,13,42,31,18,47,38.3,83,222,37.4
Terrence Ross,TOR,25,157,252,62.3,48,127,37.8,66,165,40,8,29,27.6,9,29,31,79,199,39.7
Terry Rozier,BOS,22,83,138,60.1,43,116,37.1,61,166,36.7,5,24,20.8,16,28,57.1,53,132,40.2
Thabo Sefolosha,ATL,32,108,197,54.8,67,156,42.9,117,258,45.3,19,39,48.7,16,34,47.1,73,193,37.8
Thaddeus Young,IND,28,195,343,56.9,78,155,50.3,150,335,44.8,24,61,39.3,19,63,30.2,102,285,35.8
Thomas Robinson,LAL,25,56,72,77.8,13,42,31,29,66,43.9,6,12,50,6,12,50,30,59,50.8
Thon Maker,MIL,19,11,21,52.4,5,12,41.7,11,20,55,1,2,50,2,5,40,7,16,43.8
Tim Frazier,NOP,26,130,222,58.6,49,132,37.1,67,193,34.7,9,32,28.1,9,31,29,77,209,36.8
Tim Hardaway Jr.,ATL,24,102,187,54.5,60,152,39.5,110,259,42.5,16,39,41,14,33,42.4,82,212,38.7
Tim Quarterman,POR,22,2,9,22.2,1,4,25,2,3,66.7,0,0,0,1,2,50,1,10,10
Timofey Mozgov,LAL,30,111,171,64.9,73,161,45.3,106,235,45.1,15,31,48.4,13,30,43.3,65,193,33.7
Timothe Luwawu-Cabarrot,PHI,21,41,63,65.1,13,44,29.5,25,62,40.3,3,10,30,4,9,44.4,23,63,36.5
Tobias Harris,DET,24,192,314,61.1,119,265,44.9,164,379,43.3,18,53,34,19,46,41.3,99,271,36.5
Tomas Satoransky,WAS,25,51,99,51.5,23,51,45.1,36,87,41.4,1,7,14.3,5,9,55.6,32,79,40.5
Toney Douglas,MEM,30,9,15,60,4,12,33.3,4,20,20,0,1,0,1,3,33.3,9,23,39.1
Tony Allen,MEM,35,132,223,59.2,49,123,39.8,89,210,42.4,21,50,42,15,35,42.9,75,216,34.7
Tony Parker,SAS,34,94,183,51.4,45,113,39.8,92,191,48.2,5,15,33.3,10,20,50,56,131,42.7
Tony Snell,MIL,25,186,318,58.5,51,139,36.7,88,224,39.3,26,55,47.3,28,74,37.8,81,244,33.2
Treveon Graham,CHA,23,10,16,62.5,2,7,28.6,11,26,42.3,3,4,75,1,4,25,2,19,10.5
Trevor Ariza,HOU,31,250,382,65.4,94,248,37.9,123,354,34.7,25,64,39.1,22,56,39.3,113,337,33.5
Trevor Booker,BKN,29,143,240,59.6,59,150,39.3,120,277,43.3,18,47,38.3,24,50,48,80,199,40.2
Trey Burke,WAS,24,69,125,55.2,23,65,35.4,53,105,50.5,10,20,50,11,24,45.8,41,104,39.4
Trey Lyles,UTA,21,125,229,54.6,55,143,38.5,80,193,41.5,14,25,56,6,18,33.3,61,145,42.1
Tristan Thompson,CLE,25,184,301,61.1,86,191,45,127,321,39.6,17,59,28.8,11,40,27.5,96,265,36.2
Troy Daniels,MEM,25,72,117,61.5,15,58,25.9,50,118,42.4,5,19,26.3,6,18,33.3,46,136,33.8
Troy Williams,MEM,22,44,74,59.5,14,44,31.8,41,86,47.7,7,14,50,6,12,50,33,76,43.4
Ty Lawson,SAC,29,118,211,55.9,61,139,43.9,90,221,40.7,13,43,30.2,15,36,41.7,81,226,35.8
Tyler Ennis,HOU,22,20,27,74.1,8,28,28.6,10,31,32.3,3,10,30,1,7,14.3,14,35,40
Tyler Johnson,MIA,24,145,271,53.5,86,197,43.7,104,258,40.3,15,34,44.1,10,32,31.3,69,189,36.5
Tyler Ulis,PHX,21,42,66,63.6,7,28,25,18,45,40,1,7,14.3,2,8,25,12,41,29.3
Tyler Zeller,BOS,27,44,67,65.7,21,57,36.8,17,59,28.8,5,14,35.7,2,9,22.2,19,53,35.8
Tyreke Evans,NOP,27,51,89,57.3,13,37,35.1,29,71,40.8,2,9,22.2,5,11,45.5,33,71,46.5
Tyson Chandler,PHX,34,131,212,61.8,51,130,39.2,103,246,41.9,11,26,42.3,14,31,45.2,54,161,33.5
Tyus Jones,MIN,20,36,59,61,13,25,52,6,34,17.6,4,8,50,4,6,66.7,11,41,26.8
Udonis Haslem,MIA,36,23,31,74.2,2,13,15.4,14,22,63.6,0,1,0,1,6,16.7,1,13,7.7
Victor Oladipo,OKC,24,191,343,55.7,72,172,41.9,83,238,34.9,22,53,41.5,16,45,35.6,93,216,43.1
Vince Carter,MEM,40,125,191,65.4,43,115,37.4,65,166,39.2,16,39,41,16,41,39,84,234,35.9
Wade Baldwin IV,MEM,20,46,65,70.8,13,33,39.4,23,59,39,1,11,9.1,4,10,40,24,57,42.1
Wayne Ellington,MIA,29,94,166,56.6,53,107,49.5,61,149,40.9,8,21,38.1,9,18,50,36,107,33.6
Wesley Johnson,LAC,29,68,105,64.8,25,61,41,41,127,32.3,5,11,45.5,6,15,40,30,94,31.9
Wesley Matthews,DAL,30,148,238,62.2,74,188,39.4,140,338,41.4,18,64,28.1,23,51,45.1,95,234,40.6
Will Barton,DEN,26,123,193,63.7,65,124,52.4,94,220,42.7,8,25,32,8,18,44.4,61,155,39.4
Willie Cauley-Stein,SAC,23,63,103,61.2,21,54,38.9,31,82,37.8,8,25,32,10,21,47.6,36,106,34
Willie Reed,MIA,26,80,146,54.8,39,88,44.3,34,106,32.1,7,18,38.9,4,12,33.3,36,93,38.7
Willy Hernangomez,NYK,22,101,177,57.1,37,87,42.5,45,105,42.9,6,17,35.3,7,23,30.4,32,111,28.8
Wilson Chandler,DEN,29,185,302,61.3,83,176,47.2,116,286,40.6,12,36,33.3,12,30,40,96,229,41.9
Yogi Ferrell,DAL,23,38,55,69.1,11,30,36.7,20,51,39.2,5,8,62.5,5,15,33.3,15,38,39.5
Zach LaVine,MIN,21,232,382,60.7,78,179,43.6,141,320,44.1,16,43,37.2,20,49,40.8,101,285,35.4
Zach Randolph,MEM,35,132,204,64.7,43,104,41.3,66,171,38.6,14,36,38.9,13,34,38.2,76,217,35
Zaza Pachulia,GSW,32,100,170,58.8,67,144,46.5,83,179,46.4,8,26,30.8,9,28,32.1,56,148,37.8
