PLAYER,TEAM,AGE,RA-FGM,RA-FGA,RA-FG%,PAINT-FGM,PAINT-FGA,PAINT-FG%,MID-FGM,MID-FGA,MID-FG%,LEFT-FGM,LEFT-FGA,LEFT-FG%,RIGHT-FGM,RIGHT-FGA,RIGHT-,TOP-FGM,TOP-FGA,TOP-FG%
Klay Thompson,GSW,26,77,128,60.2,10,18,55.6,4,11,36.4,1,2,50,0,2,0,8,21,38.1
Kosta Koufos,SAC,27,43,65,66.2,1,7,14.3,2,5,40,2,3,66.7,0,0,0,2,8,25
Kris Dunn,MIN,22,32,54,59.3,4,5,80,2,4,50,0,0,0,1,1,100,2,3,66.7
Kris Humphries,ATL,31,25,35,71.4,2,3,66.7,1,1,100,1,1,100,0,1,0,2,5,40
Kristaps Porzingis,NYK,21,53,103,51.5,3,11,27.3,8,11,72.7,2,3,66.7,2,2,100,6,12,50
Kyle Anderson,SAS,23,23,39,59,0,0,0,0,0,0,1,1,100,0,0,0,1,7,14.3
Kyle Korver,CLE,35,49,85,57.6,4,8,50,5,8,62.5,1,3,33.3,0,0,0,1,11,9.1
Kyle Lowry,TOR,30,68,125,54.4,5,12,41.7,4,6,66.7,2,3,66.7,2,6,33.3,8,19,42.1
Kyle O'Quinn,NYK,26,41,71,57.7,3,4,75,0,3,0,1,2,50,-,-,-,3,5,60
Kyle Singler,OKC,28,5,9,55.6,1,2,50,1,1,100,0,1,0,-,-,-,0,2,0
Kyle Wiltjer,HOU,24,1,1,100,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Kyrie Irving,CLE,24,61,118,51.7,6,12,50,7,12,58.3,2,7,28.6,0,0,0,5,16,31.3
LaMarcus Aldridge,SAS,31,58,95,61.1,4,6,66.7,3,6,50,0,1,0,1,1,100,6,25,24
Lance Stephenson,NOP,26,7,13,53.8,0,2,0,0,1,0,-,-,-,0,0,0,0,2,0
Lance Thomas,NYK,28,18,48,37.5,1,4,25,1,3,33.3,0,1,0,0,1,0,5,8,62.5
Langston Galloway,NOP,25,45,63,71.4,2,4,50,5,7,71.4,1,1,100,1,1,100,2,7,28.6
Larry Nance Jr.,LAL,24,34,55,61.8,2,5,40,1,5,20,0,1,0,0,0,0,4,8,50
Lavoy Allen,IND,27,9,15,60,0,0,0,0,4,0,1,2,50,-,-,-,3,4,75
LeBron James,CLE,32,72,136,52.9,3,9,33.3,6,12,50,2,9,22.2,0,0,0,5,16,31.3
Leandro Barbosa,PHX,34,18,29,62.1,3,5,60,0,4,0,0,0,0,0,0,0,4,5,80
Lou Williams,LAL,30,62,95,65.3,6,10,60,3,10,30,0,2,0,0,0,0,7,12,58.3
Luc Mbah a Moute,LAC,30,54,87,62.1,5,11,45.5,1,4,25,1,4,25,1,2,50,6,10,60
Lucas Nogueira,TOR,24,41,66,62.1,4,7,57.1,3,6,50,1,2,50,0,3,0,6,13,46.2
Luis Scola,BKN,36,14,26,53.8,1,3,33.3,0,3,0,1,3,33.3,0,0,0,2,5,40
Luke Babbitt,MIA,27,19,36,52.8,4,7,57.1,0,1,0,0,2,0,0,0,0,2,5,40
Luol Deng,LAL,31,70,112,62.5,6,10,60,3,11,27.3,0,1,0,1,1,100,4,17,23.5
Malachi Richardson,SAC,21,5,6,83.3,0,1,0,0,2,0,-,-,-,0,0,0,0,0,0
Malcolm Brogdon,MIL,24,55,83,66.3,3,6,50,1,5,20,0,0,0,0,4,0,3,11,27.3
Malcolm Delaney,ATL,27,46,69,66.7,4,4,100,5,6,83.3,1,3,33.3,0,2,0,2,7,28.6
Malik Beasley,DEN,20,2,2,100,0,0,0,0,0,0,-,-,-,0,1,0,-,-,-
Manu Ginobili,SAS,39,25,40,62.5,4,7,57.1,2,5,40,0,1,0,0,3,0,2,7,28.6
Marc Gasol,MEM,32,53,100,53,4,13,30.8,2,5,40,0,0,0,0,2,0,6,15,40
Marcelo Huertas,LAL,33,12,17,70.6,0,1,0,0,0,0,-,-,-,-,-,-,2,2,100
Marcin Gortat,WAS,32,77,134,57.5,5,13,38.5,0,4,0,1,4,25,0,0,0,5,16,31.3
Marco Belinelli,CHA,30,46,77,59.7,3,7,42.9,4,5,80,1,2,50,1,2,50,3,11,27.3
Marcus Morris,DET,27,53,100,53,2,12,16.7,3,4,75,1,3,33.3,0,1,0,6,10,60
Marcus Smart,BOS,22,69,113,61.1,5,17,29.4,2,4,50,0,2,0,0,0,0,3,9,33.3
Marcus Thornton,WAS,29,26,40,65,1,3,33.3,1,2,50,1,1,100,0,0,0,2,4,50
Mario Hezonja,ORL,21,20,27,74.1,0,2,0,2,2,100,0,0,0,0,1,0,0,0,0
Markieff Morris,WAS,27,73,123,59.3,0,7,0,1,5,20,1,3,33.3,-,-,-,7,16,43.8
Marquese Chriss,PHX,19,35,55,63.6,2,8,25,0,4,0,1,2,50,1,1,100,7,15,46.7
Marreese Speights,LAC,29,37,58,63.8,3,8,37.5,3,4,75,1,2,50,2,2,100,1,4,25
Marshall Plumlee,NYK,24,3,4,75,0,1,0,1,1,100,0,0,0,-,-,-,1,2,50
Marvin Williams,CHA,30,47,78,60.3,8,9,88.9,4,7,57.1,0,3,0,0,0,0,5,16,31.3
Mason Plumlee,POR,26,60,103,58.3,5,11,45.5,5,6,83.3,0,0,0,0,3,0,11,20,55
Matt Barnes,SAC,36,52,84,61.9,3,8,37.5,1,6,16.7,2,4,50,0,0,0,4,9,44.4
Matthew Dellavedova,MIL,26,45,79,57,1,5,20,0,2,0,2,4,50,1,2,50,1,6,16.7
Maurice Harkless,POR,23,55,104,52.9,1,8,12.5,4,7,57.1,1,2,50,0,3,0,7,15,46.7
Maurice Ndour,NYK,24,6,9,66.7,0,0,0,0,0,0,-,-,-,-,-,-,0,1,0
Metta World Peace,LAL,37,5,6,83.3,0,1,0,1,1,100,-,-,-,-,-,-,1,1,100
Meyers Leonard,POR,24,22,49,44.9,3,3,100,0,1,0,0,1,0,1,1,100,3,5,60
Michael Beasley,MIL,28,28,38,73.7,0,1,0,1,2,50,0,1,0,1,2,50,3,7,42.9
Michael Carter-Williams,CHI,25,17,26,65.4,2,3,66.7,0,1,0,-,-,-,0,0,0,2,4,50
Michael Gbinije,DET,24,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Michael Kidd-Gilchrist,CHA,23,39,80,48.8,8,12,66.7,6,10,60,0,4,0,1,2,50,8,23,34.8
Mike Conley,MEM,29,36,71,50.7,4,10,40,1,4,25,0,0,0,0,1,0,2,8,25
Mike Dunleavy,ATL,36,30,46,65.2,1,3,33.3,3,3,100,0,1,0,-,-,-,0,6,0
Mike Miller,DEN,36,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0,-,-,-
Mike Muscala,ATL,25,47,66,71.2,4,4,100,3,6,50,1,1,100,0,1,0,3,8,37.5
Mike Scott,ATL,28,7,10,70,1,3,33.3,1,1,100,0,0,0,1,1,100,0,1,0
Miles Plumlee,MIL,28,13,26,50,0,1,0,1,1,100,0,0,0,-,-,-,0,1,0
Mindaugas Kuzminskas,NYK,27,27,51,52.9,2,6,33.3,3,5,60,0,1,0,0,0,0,2,5,40
Mirza Teletovic,MIL,31,29,42,69,1,2,50,0,1,0,0,0,0,0,2,0,0,1,0
Monta Ellis,IND,31,50,82,61,2,4,50,5,15,33.3,2,3,66.7,0,1,0,9,17,52.9
Montrezl Harrell,HOU,23,44,74,59.5,3,7,42.9,0,4,0,1,2,50,0,0,0,1,13,7.7
Myles Turner,IND,20,59,107,55.1,2,7,28.6,7,13,53.8,2,4,50,0,2,0,9,20,45
Nemanja Bjelica,MIN,28,37,57,64.9,3,4,75,2,5,40,0,1,0,0,0,0,1,4,25
Nene,HOU,34,29,54,53.7,1,2,50,0,2,0,1,4,25,0,1,0,0,2,0
Nerlens Noel,PHI,22,20,27,74.1,1,3,33.3,0,2,0,0,0,0,1,1,100,3,6,50
Nick Collison,OKC,36,5,6,83.3,0,0,0,-,-,-,0,1,0,0,1,0,0,1,0
Nick Young,LAL,31,67,110,60.9,6,12,50,3,9,33.3,0,0,0,2,2,100,7,19,36.8
Nicolas Batum,CHA,28,70,117,59.8,8,10,80,3,8,37.5,1,3,33.3,1,2,50,7,23,30.4
Nicolas Brussino,DAL,23,9,12,75,0,0,0,0,0,0,2,2,100,-,-,-,0,2,0
Nicolas Laprovittola,SAS,27,9,11,81.8,1,2,50,0,1,0,1,1,100,-,-,-,2,3,66.7
Nik Stauskas,PHI,23,66,97,68,4,8,50,0,11,0,1,1,100,0,1,0,7,16,43.8
Nikola Jokic,DEN,21,30,47,63.8,4,6,66.7,1,2,50,0,1,0,1,2,50,3,7,42.9
Nikola Mirotic,CHI,25,50,79,63.3,6,7,85.7,1,2,50,0,2,0,1,2,50,2,7,28.6
Nikola Vucevic,ORL,26,56,96,58.3,2,5,40,4,10,40,1,1,100,3,6,50,7,12,58.3
Noah Vonleh,POR,21,15,32,46.9,2,3,66.7,3,4,75,0,0,0,1,1,100,5,6,83.3
Norman Powell,TOR,23,26,51,51,3,5,60,2,3,66.7,0,1,0,1,3,33.3,1,4,25
Okaro White,MIA,24,6,7,85.7,1,2,50,0,1,0,-,-,-,-,-,-,1,1,100
Omer Asik,NOP,30,13,21,61.9,2,7,28.6,2,4,50,1,2,50,0,1,0,0,2,0
Omri Casspi,SAC,28,25,39,64.1,0,1,0,0,2,0,0,2,0,0,0,0,3,4,75
Otto Porter,WAS,23,75,126,59.5,4,10,40,0,2,0,2,5,40,1,1,100,4,12,33.3
PJ Tucker,PHX,31,51,87,58.6,4,12,33.3,2,10,20,2,3,66.7,0,0,0,7,15,46.7
Pascal Siakam,TOR,22,32,57,56.1,4,5,80,1,3,33.3,0,0,0,1,2,50,0,0,0
Pat Connaughton,POR,24,7,14,50,1,1,100,0,1,0,0,0,0,0,0,0,1,1,100
Patrick Beverley,HOU,28,55,85,64.7,4,12,33.3,2,5,40,1,3,33.3,1,2,50,2,12,16.7
Patrick McCaw,GSW,21,17,29,58.6,1,1,100,2,2,100,0,0,0,-,-,-,0,4,0
Patrick Patterson,TOR,27,51,77,66.2,2,9,22.2,2,2,100,1,2,50,1,3,33.3,3,10,30
Patty Mills,SAS,28,35,61,57.4,2,5,40,2,6,33.3,0,2,0,0,2,0,3,9,33.3
Pau Gasol,SAS,36,36,59,61,3,7,42.9,2,3,66.7,1,2,50,1,3,33.3,5,14,35.7
Paul George,IND,26,60,100,60,2,7,28.6,5,13,38.5,1,4,25,0,1,0,8,22,36.4
Paul Millsap,ATL,31,72,122,59,4,10,40,6,9,66.7,3,5,60,0,1,0,5,18,27.8
Paul Pierce,LAC,39,9,12,75,0,0,0,0,1,0,0,1,0,-,-,-,1,3,33.3
Paul Zipser,CHI,22,11,17,64.7,0,1,0,1,2,50,-,-,-,-,-,-,-,-,-
Pierre Jackson,DAL,25,2,2,100,0,0,0,-,-,-,1,1,100,-,-,-,2,3,66.7
Quincy Acy,BKN,26,6,9,66.7,0,0,0,0,1,0,-,-,-,-,-,-,1,1,100
RJ Hunter,CHI,23,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Rajon Rondo,CHI,30,59,106,55.7,3,6,50,3,5,60,0,1,0,0,1,0,1,11,9.1
Rakeem Christmas,IND,25,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ramon Sessions,CHA,30,33,53,62.3,3,5,60,2,2,100,0,2,0,-,-,-,3,7,42.9
Randy Foye,BKN,33,29,54,53.7,1,3,33.3,2,4,50,0,0,0,-,-,-,0,4,0
Rashad Vaughn,MIL,20,14,19,73.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Raul Neto,UTA,24,1,5,20,2,3,66.7,0,0,0,-,-,-,-,-,-,0,0,0
Raymond Felton,LAC,32,51,78,65.4,5,9,55.6,5,8,62.5,2,3,66.7,0,0,0,4,8,50
Reggie Bullock,DET,25,9,18,50,0,1,0,1,1,100,1,1,100,-,-,-,1,1,100
Reggie Jackson,DET,26,24,40,60,1,5,20,1,3,33.3,1,1,100,-,-,-,3,4,75
Reggie Williams,NOP,30,2,2,100,0,0,0,1,1,100,-,-,-,1,1,100,0,1,0
Richard Jefferson,CLE,36,28,53,52.8,1,3,33.3,2,5,40,1,6,16.7,1,1,100,0,5,0
Richaun Holmes,PHI,23,24,35,68.6,2,3,66.7,1,4,25,-,-,-,-,-,-,3,5,60
Ricky Rubio,MIN,26,78,114,68.4,3,6,50,4,8,50,2,5,40,2,3,66.7,7,20,35
Robert Covington,PHI,26,64,93,68.8,4,11,36.4,1,8,12.5,-,-,-,1,2,50,4,17,23.5
Robin Lopez,CHI,28,67,115,58.3,7,11,63.6,2,4,50,0,0,0,0,1,0,5,15,33.3
Rodney Hood,UTA,24,49,74,66.2,1,6,16.7,1,8,12.5,-,-,-,-,-,-,3,11,27.3
Rodney McGruder,MIA,25,51,74,68.9,6,11,54.5,2,2,100,0,3,0,0,1,0,1,5,20
Rodney Stuckey,IND,30,16,20,80,2,3,66.7,1,4,25,0,0,0,-,-,-,2,7,28.6
Ron Baker,NYK,23,11,26,42.3,1,1,100,1,3,33.3,0,1,0,-,-,-,0,0,0
Rondae Hollis-Jefferson,BKN,22,44,70,62.9,2,5,40,3,7,42.9,0,4,0,0,1,0,3,6,50
Roy Hibbert,CHA,30,26,52,50,5,7,71.4,3,4,75,0,2,0,0,0,0,1,7,14.3
Rudy Gay,SAC,30,40,71,56.3,2,5,40,1,6,16.7,3,3,100,0,0,0,5,8,62.5
Rudy Gobert,UTA,24,64,103,62.1,5,12,41.7,3,10,30,-,-,-,0,1,0,5,14,35.7
Russell Westbrook,OKC,28,72,118,61,11,19,57.9,0,2,0,2,3,66.7,1,2,50,8,18,44.4
Ryan Anderson,HOU,28,67,109,61.5,5,9,55.6,3,10,30,2,5,40,1,3,33.3,2,12,16.7
Ryan Kelly,ATL,25,2,4,50,0,1,0,-,-,-,-,-,-,0,1,0,0,0,0
Salah Mejri,DAL,30,13,26,50,1,3,33.3,0,3,0,0,0,0,0,0,0,0,4,0
Sam Dekker,HOU,22,47,87,54,3,10,30,0,6,0,1,3,33.3,0,0,0,1,12,8.3
Sasha Vujacic,NYK,32,7,15,46.7,0,1,0,2,2,100,0,1,0,-,-,-,1,2,50
Sean Kilpatrick,BKN,27,66,106,62.3,1,4,25,2,7,28.6,1,4,25,0,1,0,3,15,20
Semaj Christon,OKC,24,15,29,51.7,1,2,50,1,2,50,0,1,0,0,1,0,1,6,16.7
Serge Ibaka,ORL,27,62,107,57.9,5,9,55.6,4,12,33.3,0,0,0,3,5,60,5,13,38.5
Sergio Rodriguez,PHI,30,47,77,61,3,6,50,2,3,66.7,-,-,-,0,0,0,6,15,40
Seth Curry,DAL,26,48,72,66.7,3,7,42.9,1,5,20,0,1,0,0,2,0,4,9,44.4
Shabazz Muhammad,MIN,24,49,69,71,3,4,75,1,3,33.3,0,1,0,1,1,100,3,7,42.9
Shabazz Napier,POR,25,6,14,42.9,0,1,0,0,2,0,0,0,0,1,1,100,2,4,50
Shaun Livingston,GSW,31,38,60,63.3,2,4,50,2,3,66.7,1,1,100,0,0,0,4,13,30.8
Sheldon McClellan,WAS,24,14,24,58.3,0,2,0,0,1,0,0,0,0,-,-,-,2,4,50
Shelvin Mack,UTA,26,43,68,63.2,2,5,40,3,5,60,0,1,0,-,-,-,3,7,42.9
Skal Labissiere,SAC,20,0,0,0,0,0,0,1,2,50,-,-,-,0,0,0,-,-,-
Solomon Hill,NOP,25,55,89,61.8,3,6,50,4,6,66.7,0,1,0,1,2,50,2,7,28.6
Spencer Dinwiddie,BKN,23,23,32,71.9,2,5,40,0,3,0,-,-,-,0,0,0,2,2,100
Spencer Hawes,CHA,28,18,29,62.1,2,4,50,2,2,100,0,1,0,-,-,-,4,7,57.1
Stanley Johnson,DET,20,22,37,59.5,0,5,0,2,4,50,1,1,100,0,0,0,3,7,42.9
Stephen Curry,GSW,28,65,118,55.1,12,20,60,5,11,45.5,2,3,66.7,1,3,33.3,6,20,30
Stephen Zimmerman,ORL,20,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Steve Novak,MIL,33,2,2,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Steven Adams,OKC,23,57,94,60.6,9,16,56.3,0,0,0,2,2,100,1,1,100,5,14,35.7
TJ McConnell,PHI,24,63,89,70.8,3,9,33.3,0,8,0,1,1,100,1,1,100,3,16,18.8
TJ Warren,PHX,23,40,68,58.8,1,8,12.5,2,6,33.3,0,1,0,1,2,50,5,8,62.5
Taj Gibson,CHI,31,68,114,59.6,3,7,42.9,2,3,66.7,0,1,0,0,0,0,4,15,26.7
Tarik Black,LAL,25,31,40,77.5,3,4,75,3,4,75,0,1,0,-,-,-,2,7,28.6
Taurean Prince,ATL,22,13,22,59.1,2,3,66.7,0,0,0,1,1,100,0,2,0,0,1,0
Terrence Jones,NOP,25,47,78,60.3,1,4,25,6,7,85.7,1,1,100,2,4,50,2,5,40
Terrence Ross,TOR,25,52,87,59.8,3,7,42.9,1,4,25,0,1,0,0,3,0,5,12,41.7
Terry Rozier,BOS,22,37,57,64.9,5,9,55.6,3,5,60,0,1,0,0,0,0,0,3,0
Thabo Sefolosha,ATL,32,51,80,63.8,2,9,22.2,5,9,55.6,2,3,66.7,1,2,50,6,16,37.5
Thaddeus Young,IND,28,67,112,59.8,3,8,37.5,8,16,50,2,5,40,0,3,0,7,23,30.4
Thomas Robinson,LAL,25,18,29,62.1,1,3,33.3,1,2,50,0,1,0,1,1,100,2,4,50
Thon Maker,MIL,19,5,5,100,-,-,-,0,0,0,1,2,50,-,-,-,0,0,0
Tim Frazier,NOP,26,32,57,56.1,3,7,42.9,6,8,75,1,2,50,2,3,66.7,0,9,0
Tim Hardaway Jr.,ATL,24,50,79,63.3,3,7,42.9,6,10,60,1,2,50,0,0,0,6,13,46.2
Tim Quarterman,POR,22,5,7,71.4,0,0,0,-,-,-,0,0,0,-,-,-,0,0,0
Timofey Mozgov,LAL,30,50,87,57.5,4,9,44.4,5,9,55.6,0,1,0,1,2,50,4,15,26.7
Timothe Luwawu-Cabarrot,PHI,21,20,28,71.4,0,1,0,1,4,25,-,-,-,0,0,0,3,5,60
Tobias Harris,DET,24,49,85,57.6,2,10,20,3,7,42.9,1,3,33.3,0,2,0,4,12,33.3
Tomas Satoransky,WAS,25,33,62,53.2,1,4,25,0,0,0,-,-,-,1,1,100,4,5,80
Toney Douglas,MEM,30,4,7,57.1,0,1,0,0,1,0,-,-,-,-,-,-,0,1,0
Tony Allen,MEM,35,43,83,51.8,3,9,33.3,2,4,50,0,0,0,0,1,0,5,14,35.7
Tony Parker,SAS,34,34,55,61.8,3,6,50,2,2,100,1,1,100,1,2,50,3,18,16.7
Tony Snell,MIL,25,58,99,58.6,4,9,44.4,1,6,16.7,2,3,66.7,1,3,33.3,2,11,18.2
Treveon Graham,CHA,23,6,7,85.7,-,-,-,1,1,100,-,-,-,-,-,-,0,0,0
Trevor Ariza,HOU,31,77,134,57.5,4,11,36.4,3,7,42.9,3,5,60,1,2,50,2,15,13.3
Trevor Booker,BKN,29,53,96,55.2,2,8,25,4,6,66.7,0,2,0,-,-,-,3,16,18.8
Trey Burke,WAS,24,27,42,64.3,2,5,40,1,2,50,1,1,100,-,-,-,3,5,60
Trey Lyles,UTA,21,39,70,55.7,2,7,28.6,1,3,33.3,-,-,-,-,-,-,0,5,0
Tristan Thompson,CLE,25,57,116,49.1,5,9,55.6,5,10,50,2,6,33.3,0,0,0,4,12,33.3
Troy Daniels,MEM,25,20,44,45.5,6,10,60,2,3,66.7,0,0,0,-,-,-,1,4,25
Troy Williams,MEM,22,22,32,68.8,1,4,25,1,1,100,-,-,-,0,1,0,2,5,40
Ty Lawson,SAC,29,61,95,64.2,2,9,22.2,0,5,0,2,4,50,0,0,0,4,11,36.4
Tyler Ennis,HOU,22,7,12,58.3,2,2,100,0,2,0,-,-,-,-,-,-,0,3,0
Tyler Johnson,MIA,24,48,71,67.6,4,12,33.3,0,2,0,0,4,0,0,2,0,0,7,0
Tyler Ulis,PHX,21,11,13,84.6,1,2,50,0,2,0,1,1,100,0,0,0,0,1,0
Tyler Zeller,BOS,27,10,22,45.5,1,3,33.3,0,1,0,-,-,-,0,0,0,0,2,0
Tyreke Evans,NOP,27,16,23,69.6,0,1,0,1,1,100,1,1,100,0,1,0,2,5,40
Tyson Chandler,PHX,34,31,59,52.5,4,11,36.4,2,6,33.3,2,2,100,1,1,100,8,15,53.3
Tyus Jones,MIN,20,13,17,76.5,0,0,0,0,1,0,-,-,-,0,1,0,0,2,0
Udonis Haslem,MIA,36,7,11,63.6,3,3,100,0,0,0,0,0,0,-,-,-,1,2,50
Victor Oladipo,OKC,24,54,83,65.1,5,9,55.6,1,3,33.3,1,1,100,0,2,0,6,14,42.9
Vince Carter,MEM,40,28,58,48.3,1,6,16.7,1,4,25,0,0,0,0,1,0,3,7,42.9
Wade Baldwin IV,MEM,20,16,26,61.5,0,0,0,0,2,0,-,-,-,0,1,0,0,1,0
Wayne Ellington,MIA,29,42,56,75,4,9,44.4,2,4,50,0,2,0,0,0,0,3,5,60
Wesley Johnson,LAC,29,23,42,54.8,5,10,50,1,2,50,0,1,0,0,0,0,3,5,60
Wesley Matthews,DAL,30,60,95,63.2,3,6,50,1,6,16.7,0,1,0,0,1,0,4,10,40
Will Barton,DEN,26,36,69,52.2,3,8,37.5,2,6,33.3,0,1,0,1,2,50,4,9,44.4
Willie Cauley-Stein,SAC,23,23,38,60.5,1,3,33.3,1,2,50,0,2,0,0,0,0,3,4,75
Willie Reed,MIA,26,22,36,61.1,1,5,20,0,3,0,0,2,0,-,-,-,1,3,33.3
Willy Hernangomez,NYK,22,25,46,54.3,1,2,50,2,3,66.7,0,1,0,-,-,-,3,7,42.9
Wilson Chandler,DEN,29,45,85,52.9,2,8,25,4,9,44.4,0,2,0,2,3,66.7,5,13,38.5
Yogi Ferrell,DAL,23,8,15,53.3,0,1,0,1,3,33.3,-,-,-,0,0,0,0,2,0
Zach LaVine,MIN,21,91,134,67.9,7,10,70,4,10,40,2,4,50,3,5,60,7,17,41.2
Zach Randolph,MEM,35,41,75,54.7,4,11,36.4,1,4,25,0,0,0,0,1,0,1,6,16.7
Zaza Pachulia,GSW,32,34,53,64.2,6,13,46.2,3,6,50,0,1,0,1,2,50,3,10,30
