PLAYER,TEAM,AGE,RA-FGM,RA-FGA,RA-FG%,PAINT-FGM,PAINT-FGA,PAINT-FG%,MID-FGM,MID-FGA,MID-FG%,LEFT-FGM,LEFT-FGA,LEFT-FG%,RIGHT-FGM,RIGHT-FGA,RIGHT-,TOP-FGM,TOP-FGA,TOP-FG%
KJ McDaniels,HOU,23,17,26,65.4,0,0,0,1,6,16.7,1,2,50,0,4,0,4,15,26.7
Karl-Anthony Towns,MIN,21,150,209,71.8,20,40,50,16,45,35.6,7,15,46.7,8,15,53.3,41,114,36
Kawhi Leonard,SAS,25,121,174,69.5,7,28,25,15,41,36.6,4,17,23.5,4,9,44.4,27,61,44.3
Kay Felder,CLE,21,17,25,68,2,7,28.6,3,10,30,1,3,33.3,1,3,33.3,5,15,33.3
Kelly Olynyk,BOS,25,50,84,59.5,7,16,43.8,7,21,33.3,2,6,33.3,3,7,42.9,19,56,33.9
Kelly Oubre Jr.,WAS,21,66,103,64.1,7,14,50,4,22,18.2,1,4,25,2,7,28.6,22,65,33.8
Kemba Walker,CHA,26,96,173,55.5,11,23,47.8,19,47,40.4,2,13,15.4,7,10,70,40,108,37
Kenneth Faried,DEN,27,80,127,63,8,15,53.3,10,33,30.3,8,14,57.1,1,4,25,21,60,35
Kent Bazemore,ATL,27,95,144,66,6,20,30,19,44,43.2,7,12,58.3,4,12,33.3,33,98,33.7
Kentavious Caldwell-Pope,DET,23,76,110,69.1,6,25,24,18,36,50,2,11,18.2,3,12,25,35,78,44.9
Kevin Durant,GSW,28,116,179,64.8,13,31,41.9,16,39,41,6,12,50,5,8,62.5,41,137,29.9
Kevin Love,CLE,28,127,181,70.2,12,30,40,21,36,58.3,12,18,66.7,6,18,33.3,39,95,41.1
Kevin Seraphin,IND,27,17,23,73.9,1,6,16.7,6,9,66.7,3,6,50,2,4,50,11,29,37.9
Kevon Looney,GSW,20,24,47,51.1,0,6,0,2,12,16.7,2,3,66.7,0,0,0,5,26,19.2
Klay Thompson,GSW,26,118,178,66.3,13,27,48.1,12,40,30,4,10,40,6,10,60,41,130,31.5
Kosta Koufos,SAC,27,70,108,64.8,6,13,46.2,9,14,64.3,6,15,40,9,15,60,20,61,32.8
Kris Dunn,MIN,22,67,97,69.1,10,18,55.6,6,17,35.3,3,8,37.5,3,8,37.5,20,50,40
Kris Humphries,ATL,31,43,57,75.4,2,5,40,9,15,60,3,8,37.5,0,3,0,7,28,25
Kristaps Porzingis,NYK,21,120,190,63.2,14,20,70,17,41,41.5,7,19,36.8,9,14,64.3,37,93,39.8
Kyle Anderson,SAS,23,48,59,81.4,3,12,25,6,12,50,1,4,25,2,4,50,14,25,56
Kyle Korver,CLE,35,91,132,68.9,9,21,42.9,18,37,48.6,5,10,50,3,12,25,30,84,35.7
Kyle Lowry,TOR,30,131,194,67.5,13,30,43.3,20,40,50,5,14,35.7,7,22,31.8,47,121,38.8
Kyle O'Quinn,NYK,26,65,107,60.7,5,8,62.5,7,14,50,5,16,31.3,5,12,41.7,17,46,37
Kyle Singler,OKC,28,16,23,69.6,1,4,25,5,7,71.4,0,1,0,0,0,0,6,16,37.5
Kyle Wiltjer,HOU,24,5,6,83.3,-,-,-,0,1,0,-,-,-,0,3,0,-,-,-
Kyrie Irving,CLE,24,155,226,68.6,14,36,38.9,22,41,53.7,12,19,63.2,6,17,35.3,51,112,45.5
LaMarcus Aldridge,SAS,31,111,159,69.8,9,28,32.1,16,40,40,2,15,13.3,3,6,50,27,61,44.3
Lance Stephenson,NOP,26,15,21,71.4,0,4,0,2,3,66.7,1,1,100,0,0,0,1,8,12.5
Lance Thomas,NYK,28,47,79,59.5,4,8,50,2,7,28.6,4,10,40,5,5,100,18,32,56.3
Langston Galloway,NOP,25,65,92,70.7,7,16,43.8,8,16,50,1,4,25,4,6,66.7,20,50,40
Larry Nance Jr.,LAL,24,61,86,70.9,8,14,57.1,3,12,25,1,5,20,2,2,100,19,46,41.3
Lavoy Allen,IND,27,43,55,78.2,3,4,75,9,16,56.3,5,8,62.5,3,6,50,8,23,34.8
LeBron James,CLE,32,147,216,68.1,18,42,42.9,25,49,51,14,26,53.8,5,20,25,48,111,43.2
Leandro Barbosa,PHX,34,30,55,54.5,4,10,40,5,10,50,4,5,80,2,3,66.7,18,38,47.4
Lou Williams,LAL,30,93,137,67.9,16,26,61.5,10,28,35.7,3,6,50,5,10,50,30,68,44.1
Luc Mbah a Moute,LAC,30,81,128,63.3,11,22,50,15,36,41.7,5,12,41.7,4,9,44.4,20,75,26.7
Lucas Nogueira,TOR,24,46,82,56.1,6,15,40,9,18,50,3,5,60,4,11,36.4,21,63,33.3
Luis Scola,BKN,36,30,41,73.2,4,9,44.4,6,8,75,4,8,50,0,1,0,10,26,38.5
Luke Babbitt,MIA,27,39,60,65,9,15,60,7,18,38.9,3,10,30,2,6,33.3,19,51,37.3
Luol Deng,LAL,31,125,187,66.8,12,20,60,14,35,40,3,10,30,7,15,46.7,35,88,39.8
Malachi Richardson,SAC,21,13,15,86.7,0,1,0,0,1,0,0,0,0,1,2,50,4,9,44.4
Malcolm Brogdon,MIL,24,91,131,69.5,8,14,57.1,11,24,45.8,9,15,60,3,9,33.3,18,65,27.7
Malcolm Delaney,ATL,27,51,77,66.2,3,9,33.3,11,19,57.9,0,7,0,2,6,33.3,15,50,30
Malik Beasley,DEN,20,2,4,50,1,1,100,0,1,0,0,0,0,0,0,0,1,4,25
Manu Ginobili,SAS,39,68,92,73.9,5,14,35.7,6,23,26.1,2,8,25,1,3,33.3,11,31,35.5
Marc Gasol,MEM,32,96,158,60.8,19,30,63.3,18,32,56.3,1,10,10,6,10,60,42,98,42.9
Marcelo Huertas,LAL,33,30,38,78.9,2,6,33.3,1,2,50,0,0,0,1,1,100,4,16,25
Marcin Gortat,WAS,32,121,185,65.4,14,35,40,13,41,31.7,2,12,16.7,6,13,46.2,29,99,29.3
Marco Belinelli,CHA,30,72,112,64.3,9,21,42.9,14,29,48.3,3,6,50,3,7,42.9,22,69,31.9
Marcus Morris,DET,27,78,119,65.5,7,28,25,18,40,45,1,7,14.3,5,16,31.3,42,92,45.7
Marcus Smart,BOS,22,92,135,68.1,10,22,45.5,18,36,50,5,12,41.7,5,13,38.5,30,89,33.7
Marcus Thornton,WAS,29,45,65,69.2,6,13,46.2,4,16,25,2,2,100,0,1,0,18,38,47.4
Mario Hezonja,ORL,21,29,50,58,2,8,25,4,5,80,1,1,100,2,4,50,9,17,52.9
Markieff Morris,WAS,27,108,172,62.8,12,33,36.4,14,36,38.9,1,10,10,4,13,30.8,26,88,29.5
Marquese Chriss,PHX,19,68,101,67.3,8,16,50,6,19,31.6,7,14,50,7,9,77.8,22,57,38.6
Marreese Speights,LAC,29,52,78,66.7,9,22,40.9,10,27,37,3,7,42.9,1,3,33.3,10,34,29.4
Marshall Plumlee,NYK,24,4,8,50,1,1,100,1,2,50,0,0,0,0,0,0,0,4,0
Marvin Williams,CHA,30,70,130,53.8,11,19,57.9,13,31,41.9,3,14,21.4,4,5,80,27,78,34.6
Mason Plumlee,POR,26,93,153,60.8,10,22,45.5,9,36,25,7,13,53.8,5,14,35.7,42,91,46.2
Matt Barnes,SAC,36,83,117,70.9,6,14,42.9,7,15,46.7,6,12,50,9,19,47.4,26,68,38.2
Matthew Dellavedova,MIL,26,69,101,68.3,4,15,26.7,14,29,48.3,8,18,44.4,7,13,53.8,23,61,37.7
Maurice Harkless,POR,23,96,159,60.4,9,21,42.9,9,33,27.3,10,16,62.5,5,15,33.3,39,96,40.6
Maurice Ndour,NYK,24,9,14,64.3,1,1,100,0,2,0,-,-,-,0,1,0,4,9,44.4
Metta World Peace,LAL,37,7,12,58.3,2,3,66.7,0,0,0,0,1,0,0,0,0,0,2,0
Meyers Leonard,POR,24,38,72,52.8,4,10,40,7,18,38.9,2,6,33.3,2,6,33.3,22,52,42.3
Michael Beasley,MIL,28,54,72,75,3,7,42.9,5,13,38.5,5,13,38.5,1,7,14.3,14,41,34.1
Michael Carter-Williams,CHI,25,32,48,66.7,0,2,0,8,14,57.1,2,4,50,0,3,0,10,23,43.5
Michael Gbinije,DET,24,1,1,100,0,0,0,0,2,0,-,-,-,-,-,-,0,2,0
Michael Kidd-Gilchrist,CHA,23,82,159,51.6,9,21,42.9,20,40,50,3,14,21.4,7,9,77.8,43,103,41.7
Mike Conley,MEM,29,82,118,69.5,14,24,58.3,8,20,40,1,8,12.5,8,12,66.7,30,63,47.6
Mike Dunleavy,ATL,36,30,49,61.2,2,8,25,8,12,66.7,3,9,33.3,0,1,0,13,41,31.7
Mike Miller,DEN,36,1,3,33.3,1,1,100,0,1,0,0,0,0,-,-,-,1,3,33.3
Mike Muscala,ATL,25,67,99,67.7,4,11,36.4,11,24,45.8,2,6,33.3,1,7,14.3,16,46,34.8
Mike Scott,ATL,28,18,26,69.2,0,0,0,5,8,62.5,0,0,0,1,2,50,1,8,12.5
Miles Plumlee,MIL,28,16,28,57.1,2,5,40,3,8,37.5,3,5,60,1,3,33.3,5,18,27.8
Mindaugas Kuzminskas,NYK,27,49,76,64.5,3,9,33.3,3,7,42.9,6,14,42.9,3,8,37.5,16,48,33.3
Mirza Teletovic,MIL,31,51,74,68.9,5,10,50,9,16,56.3,3,5,60,1,3,33.3,9,29,31
Monta Ellis,IND,31,72,120,60,4,11,36.4,17,26,65.4,7,11,63.6,6,17,35.3,19,66,28.8
Montrezl Harrell,HOU,23,83,106,78.3,6,20,30,5,21,23.8,3,8,37.5,1,7,14.3,19,50,38
Myles Turner,IND,20,96,155,61.9,3,11,27.3,13,24,54.2,6,12,50,7,22,31.8,31,97,32
Nemanja Bjelica,MIN,28,58,90,64.4,10,13,76.9,6,18,33.3,3,8,37.5,3,8,37.5,17,48,35.4
Nene,HOU,34,64,92,69.6,6,16,37.5,3,16,18.8,3,4,75,1,3,33.3,13,35,37.1
Nerlens Noel,PHI,22,26,37,70.3,1,6,16.7,5,13,38.5,1,2,50,1,2,50,13,26,50
Nick Collison,OKC,36,5,8,62.5,0,0,0,0,1,0,0,1,0,0,0,0,1,1,100
Nick Young,LAL,31,104,150,69.3,11,15,73.3,12,30,40,5,14,35.7,5,11,45.5,35,87,40.2
Nicolas Batum,CHA,28,100,175,57.1,15,30,50,18,47,38.3,3,14,21.4,5,9,55.6,34,96,35.4
Nicolas Brussino,DAL,23,8,10,80,0,2,0,4,6,66.7,0,2,0,1,2,50,4,8,50
Nicolas Laprovittola,SAS,27,10,13,76.9,1,3,33.3,2,5,40,0,1,0,0,0,0,3,6,50
Nik Stauskas,PHI,23,90,139,64.7,7,31,22.6,17,44,38.6,7,15,46.7,4,6,66.7,32,71,45.1
Nikola Jokic,DEN,21,85,113,75.2,11,17,64.7,11,40,27.5,6,19,31.6,6,8,75,21,54,38.9
Nikola Mirotic,CHI,25,68,112,60.7,4,14,28.6,14,23,60.9,1,10,10,2,4,50,16,52,30.8
Nikola Vucevic,ORL,26,106,155,68.4,6,18,33.3,14,26,53.8,5,12,41.7,7,15,46.7,29,85,34.1
Noah Vonleh,POR,21,34,59,57.6,5,9,55.6,7,17,41.2,1,3,33.3,1,4,25,16,41,39
Norman Powell,TOR,23,55,76,72.4,6,10,60,6,13,46.2,1,4,25,2,8,25,20,48,41.7
Okaro White,MIA,24,8,12,66.7,0,3,0,0,1,0,1,2,50,1,1,100,0,2,0
Omer Asik,NOP,30,44,55,80,5,13,38.5,9,18,50,0,1,0,2,4,50,10,32,31.3
Omri Casspi,SAC,28,27,46,58.7,2,5,40,5,13,38.5,2,7,28.6,5,8,62.5,15,29,51.7
Otto Porter,WAS,23,114,178,64,9,27,33.3,13,33,39.4,1,9,11.1,6,15,40,30,91,33
PJ Tucker,PHX,31,97,151,64.2,7,19,36.8,9,23,39.1,9,13,69.2,7,12,58.3,34,83,41
Pascal Siakam,TOR,22,65,93,69.9,3,14,21.4,10,18,55.6,1,2,50,3,8,37.5,21,39,53.8
Pat Connaughton,POR,24,7,10,70,1,3,33.3,3,5,60,0,1,0,1,1,100,5,11,45.5
Patrick Beverley,HOU,28,107,149,71.8,5,24,20.8,3,28,10.7,5,10,50,2,12,16.7,23,59,39
Patrick McCaw,GSW,21,37,60,61.7,2,8,25,5,13,38.5,3,5,60,0,1,0,8,33,24.2
Patrick Patterson,TOR,27,62,104,59.6,10,16,62.5,7,17,41.2,2,7,28.6,1,9,11.1,35,89,39.3
Patty Mills,SAS,28,86,112,76.8,3,15,20,7,25,28,4,10,40,2,7,28.6,17,36,47.2
Pau Gasol,SAS,36,91,125,72.8,7,18,38.9,15,31,48.4,2,10,20,3,9,33.3,17,45,37.8
Paul George,IND,26,92,142,64.8,3,8,37.5,17,29,58.6,4,10,40,6,22,27.3,33,102,32.4
Paul Millsap,ATL,31,100,159,62.9,5,23,21.7,26,50,52,3,10,30,5,15,33.3,32,107,29.9
Paul Pierce,LAC,39,5,11,45.5,2,2,100,1,7,14.3,0,1,0,2,5,40,5,14,35.7
Paul Zipser,CHI,22,15,23,65.2,4,7,57.1,2,9,22.2,1,1,100,0,1,0,4,19,21.1
Pierre Jackson,DAL,25,3,7,42.9,0,2,0,1,3,33.3,-,-,-,1,2,50,1,4,25
Quincy Acy,BKN,26,9,14,64.3,0,1,0,2,3,66.7,2,5,40,-,-,-,12,24,50
RJ Hunter,CHI,23,1,1,100,1,1,100,0,0,0,-,-,-,-,-,-,0,1,0
Rajon Rondo,CHI,30,100,144,69.4,7,20,35,11,27,40.7,5,16,31.3,7,9,77.8,16,57,28.1
Rakeem Christmas,IND,25,0,1,0,0,0,0,0,0,0,-,-,-,-,-,-,1,2,50
Ramon Sessions,CHA,30,58,99,58.6,8,20,40,13,26,50,3,5,60,3,7,42.9,18,55,32.7
Randy Foye,BKN,33,41,65,63.1,3,10,30,6,12,50,3,9,33.3,1,2,50,17,48,35.4
Rashad Vaughn,MIL,20,13,17,76.5,4,5,80,2,5,40,1,2,50,0,1,0,1,7,14.3
Raul Neto,UTA,24,10,15,66.7,0,0,0,0,0,0,0,2,0,0,1,0,2,6,33.3
Raymond Felton,LAC,32,78,122,63.9,12,27,44.4,11,29,37.9,6,12,50,2,7,28.6,18,61,29.5
Reggie Bullock,DET,25,17,26,65.4,1,2,50,1,5,20,0,0,0,0,1,0,7,13,53.8
Reggie Jackson,DET,26,44,63,69.8,2,7,28.6,6,18,33.3,1,5,20,2,7,28.6,17,42,40.5
Reggie Williams,NOP,30,5,9,55.6,4,5,80,0,0,0,-,-,-,1,1,100,3,7,42.9
Richard Jefferson,CLE,36,67,109,61.5,7,21,33.3,8,23,34.8,8,14,57.1,1,7,14.3,28,54,51.9
Richaun Holmes,PHI,23,35,58,60.3,3,7,42.9,10,18,55.6,0,1,0,5,8,62.5,10,24,41.7
Ricky Rubio,MIN,26,110,158,69.6,17,30,56.7,13,34,38.2,6,14,42.9,7,11,63.6,31,92,33.7
Robert Covington,PHI,26,113,162,69.8,9,31,29,24,46,52.2,5,13,38.5,6,12,50,33,78,42.3
Robin Lopez,CHI,28,121,175,69.1,10,20,50,19,40,47.5,8,19,42.1,5,9,55.6,20,61,32.8
Rodney Hood,UTA,24,66,94,70.2,6,22,27.3,4,19,21.1,2,2,100,0,5,0,21,66,31.8
Rodney McGruder,MIA,25,76,132,57.6,3,10,30,11,31,35.5,7,13,53.8,2,10,20,24,73,32.9
Rodney Stuckey,IND,30,19,29,65.5,0,4,0,11,18,61.1,3,6,50,2,7,28.6,4,17,23.5
Ron Baker,NYK,23,20,26,76.9,3,6,50,0,3,0,1,5,20,0,3,0,8,12,66.7
Rondae Hollis-Jefferson,BKN,22,79,117,67.5,5,14,35.7,12,24,50,5,10,50,2,6,33.3,28,62,45.2
Roy Hibbert,CHA,30,41,76,53.9,9,16,56.3,13,28,46.4,2,6,33.3,2,4,50,23,64,35.9
Rudy Gay,SAC,30,96,133,72.2,7,15,46.7,12,23,52.2,9,15,60,7,13,53.8,25,63,39.7
Rudy Gobert,UTA,24,101,153,66,8,28,28.6,11,25,44,6,11,54.5,4,10,40,37,96,38.5
Russell Westbrook,OKC,28,114,189,60.3,7,25,28,13,38,34.2,2,9,22.2,2,9,22.2,32,107,29.9
Ryan Anderson,HOU,28,161,218,73.9,11,34,32.4,6,31,19.4,8,15,53.3,6,17,35.3,29,76,38.2
Ryan Kelly,ATL,25,5,7,71.4,0,0,0,0,3,0,-,-,-,0,0,0,1,2,50
Salah Mejri,DAL,30,28,41,68.3,4,9,44.4,7,15,46.7,1,6,16.7,1,3,33.3,13,28,46.4
Sam Dekker,HOU,22,89,121,73.6,5,18,27.8,6,26,23.1,4,5,80,1,8,12.5,22,51,43.1
Sasha Vujacic,NYK,32,17,26,65.4,2,3,66.7,0,3,0,1,2,50,1,1,100,3,11,27.3
Sean Kilpatrick,BKN,27,83,134,61.9,9,24,37.5,17,34,50,5,11,45.5,1,9,11.1,42,103,40.8
Semaj Christon,OKC,24,38,52,73.1,5,9,55.6,4,9,44.4,1,3,33.3,0,0,0,10,34,29.4
Serge Ibaka,ORL,27,125,182,68.7,6,24,25,17,31,54.8,6,10,60,12,19,63.2,25,81,30.9
Sergio Rodriguez,PHI,30,90,125,72,5,28,17.9,15,34,44.1,4,8,50,5,7,71.4,30,67,44.8
Seth Curry,DAL,26,67,96,69.8,10,13,76.9,22,44,50,1,5,20,4,11,36.4,24,65,36.9
Shabazz Muhammad,MIN,24,71,106,67,12,20,60,8,23,34.8,3,7,42.9,3,8,37.5,20,53,37.7
Shabazz Napier,POR,25,4,10,40,3,6,50,3,5,60,2,4,50,1,1,100,4,12,33.3
Shaun Livingston,GSW,31,55,81,67.9,3,13,23.1,8,15,53.3,2,4,50,3,6,50,19,64,29.7
Sheldon McClellan,WAS,24,17,30,56.7,2,8,25,3,4,75,1,3,33.3,0,0,0,1,8,12.5
Shelvin Mack,UTA,26,53,88,60.2,5,16,31.3,1,8,12.5,4,8,50,2,6,33.3,16,50,32
Skal Labissiere,SAC,20,2,2,100,0,0,0,0,0,0,-,-,-,1,1,100,2,2,100
Solomon Hill,NOP,25,97,127,76.4,10,26,38.5,9,24,37.5,5,15,33.3,3,8,37.5,32,81,39.5
Spencer Dinwiddie,BKN,23,33,50,66,6,10,60,8,15,53.3,2,3,66.7,2,4,50,17,35,48.6
Spencer Hawes,CHA,28,44,81,54.3,2,8,25,6,15,40,2,4,50,4,7,57.1,17,42,40.5
Stanley Johnson,DET,20,37,59,62.7,6,12,50,6,18,33.3,0,3,0,3,6,50,16,49,32.7
Stephen Curry,GSW,28,115,186,61.8,12,33,36.4,14,39,35.9,7,12,58.3,5,7,71.4,38,126,30.2
Stephen Zimmerman,ORL,20,0,1,0,0,1,0,1,1,100,0,0,0,-,-,-,0,3,0
Steve Novak,MIL,33,0,0,0,1,1,100,0,0,0,-,-,-,0,1,0,-,-,-
Steven Adams,OKC,23,83,145,57.2,5,20,25,10,29,34.5,2,8,25,1,4,25,22,81,27.2
TJ McConnell,PHI,24,85,133,63.9,8,23,34.8,19,44,43.2,6,14,42.9,3,11,27.3,29,70,41.4
TJ Warren,PHX,23,65,102,63.7,7,14,50,8,17,47.1,4,11,36.4,6,10,60,28,70,40
Taj Gibson,CHI,31,124,179,69.3,8,21,38.1,16,32,50,7,14,50,5,10,50,23,73,31.5
Tarik Black,LAL,25,43,63,68.3,11,14,78.6,5,13,38.5,1,3,33.3,1,3,33.3,11,27,40.7
Taurean Prince,ATL,22,24,32,75,1,4,25,6,10,60,0,2,0,0,3,0,5,13,38.5
Terrence Jones,NOP,25,88,115,76.5,12,23,52.2,5,21,23.8,3,11,27.3,3,5,60,29,73,39.7
Terrence Ross,TOR,25,57,92,62,10,17,58.8,6,10,60,3,10,30,6,14,42.9,28,69,40.6
Terry Rozier,BOS,22,35,70,50,7,14,50,11,21,52.4,5,13,38.5,1,5,20,22,50,44
Thabo Sefolosha,ATL,32,87,133,65.4,6,15,40,23,38,60.5,5,11,45.5,4,9,44.4,22,68,32.4
Thaddeus Young,IND,28,99,163,60.7,3,10,30,20,32,62.5,5,14,35.7,8,25,32,28,99,28.3
Thomas Robinson,LAL,25,26,40,65,3,7,42.9,2,5,40,0,2,0,1,5,20,10,25,40
Thon Maker,MIL,19,5,7,71.4,2,2,100,0,2,0,0,0,0,0,1,0,0,3,0
Tim Frazier,NOP,26,73,103,70.9,10,20,50,8,19,42.1,3,5,60,4,6,66.7,32,75,42.7
Tim Hardaway Jr.,ATL,24,68,107,63.6,4,12,33.3,16,30,53.3,4,14,28.6,3,8,37.5,24,64,37.5
Tim Quarterman,POR,22,2,2,100,1,1,100,1,2,50,0,1,0,-,-,-,1,2,50
Timofey Mozgov,LAL,30,106,149,71.1,11,16,68.8,11,31,35.5,5,11,45.5,8,14,57.1,26,71,36.6
Timothe Luwawu-Cabarrot,PHI,21,23,37,62.2,1,6,16.7,2,11,18.2,2,3,66.7,1,3,33.3,11,19,57.9
Tobias Harris,DET,24,90,131,68.7,10,27,37,12,28,42.9,2,12,16.7,3,10,30,42,92,45.7
Tomas Satoransky,WAS,25,30,46,65.2,4,11,36.4,2,12,16.7,1,1,100,3,7,42.9,11,31,35.5
Toney Douglas,MEM,30,7,11,63.6,1,1,100,1,2,50,0,0,0,-,-,-,4,10,40
Tony Allen,MEM,35,75,115,65.2,15,21,71.4,12,20,60,1,10,10,7,11,63.6,34,78,43.6
Tony Parker,SAS,34,74,113,65.5,7,16,43.8,14,29,48.3,3,15,20,2,6,33.3,19,50,38
Tony Snell,MIL,25,94,140,67.1,5,16,31.3,13,32,40.6,12,24,50,6,13,46.2,26,75,34.7
Treveon Graham,CHA,23,3,7,42.9,1,3,33.3,0,2,0,0,1,0,0,0,0,4,16,25
Trevor Ariza,HOU,31,184,247,74.5,17,41,41.5,10,39,25.6,9,17,52.9,6,17,35.3,42,95,44.2
Trevor Booker,BKN,29,83,128,64.8,7,25,28,12,26,46.2,1,4,25,3,8,37.5,47,101,46.5
Trey Burke,WAS,24,41,58,70.7,4,9,44.4,4,11,36.4,2,4,50,0,3,0,13,34,38.2
Trey Lyles,UTA,21,53,85,62.4,5,18,27.8,3,7,42.9,3,6,50,4,10,40,20,55,36.4
Tristan Thompson,CLE,25,143,205,69.8,13,37,35.1,23,40,57.5,12,19,63.2,6,17,35.3,33,89,37.1
Troy Daniels,MEM,25,32,53,60.4,5,8,62.5,6,14,42.9,0,2,0,2,5,40,18,55,32.7
Troy Williams,MEM,22,17,39,43.6,4,8,50,7,8,87.5,1,4,25,3,5,60,12,27,44.4
Ty Lawson,SAC,29,89,131,67.9,5,9,55.6,7,17,41.2,6,12,50,7,13,53.8,26,68,38.2
Tyler Ennis,HOU,22,19,25,76,0,0,0,1,2,50,0,0,0,0,2,0,0,8,0
Tyler Johnson,MIA,24,63,121,52.1,8,19,42.1,9,31,29,7,14,50,4,10,40,28,73,38.4
Tyler Ulis,PHX,21,16,28,57.1,2,2,100,0,3,0,1,2,50,1,1,100,5,12,41.7
Tyler Zeller,BOS,27,25,44,56.8,5,8,62.5,2,4,50,1,5,20,1,4,25,11,23,47.8
Tyreke Evans,NOP,27,25,33,75.8,3,5,60,1,7,14.3,1,4,25,1,1,100,12,23,52.2
Tyson Chandler,PHX,34,77,121,63.6,7,16,43.8,9,22,40.9,7,11,63.6,8,13,61.5,27,71,38
Tyus Jones,MIN,20,27,33,81.8,3,5,60,2,7,28.6,0,0,0,1,3,33.3,8,18,44.4
Udonis Haslem,MIA,36,6,15,40,2,3,66.7,0,1,0,0,2,0,0,2,0,3,5,60
Victor Oladipo,OKC,24,90,148,60.8,5,20,25,8,22,36.4,2,7,28.6,4,7,57.1,27,92,29.3
Vince Carter,MEM,40,56,95,58.9,11,18,61.1,6,19,31.6,1,4,25,4,8,50,26,60,43.3
Wade Baldwin IV,MEM,20,26,45,57.8,2,2,100,4,7,57.1,0,3,0,1,3,33.3,6,12,50
Wayne Ellington,MIA,29,65,102,63.7,2,8,25,7,17,41.2,2,6,33.3,3,7,42.9,19,60,31.7
Wesley Johnson,LAC,29,37,54,68.5,5,18,27.8,7,15,46.7,3,8,37.5,1,2,50,3,24,12.5
Wesley Matthews,DAL,30,99,138,71.7,13,25,52,13,41,31.7,3,7,42.9,5,13,38.5,37,87,42.5
Will Barton,DEN,26,75,106,70.8,6,14,42.9,13,35,37.1,7,13,53.8,2,5,40,22,60,36.7
Willie Cauley-Stein,SAC,23,34,50,68,1,4,25,3,8,37.5,0,2,0,5,8,62.5,16,32,50
Willie Reed,MIA,26,30,58,51.7,1,5,20,4,18,22.2,5,6,83.3,3,6,50,15,45,33.3
Willy Hernangomez,NYK,22,42,63,66.7,4,10,40,3,9,33.3,0,6,0,0,4,0,11,40,27.5
Wilson Chandler,DEN,29,95,141,67.4,9,22,40.9,19,46,41.3,7,17,41.2,7,13,53.8,35,82,42.7
Yogi Ferrell,DAL,23,15,23,65.2,1,1,100,1,2,50,1,2,50,1,2,50,1,6,16.7
Zach LaVine,MIN,21,140,195,71.8,19,37,51.4,16,43,37.2,7,20,35,7,15,46.7,40,107,37.4
Zach Randolph,MEM,35,59,105,56.2,12,19,63.2,4,16,25,2,6,33.3,5,9,55.6,26,70,37.1
Zaza Pachulia,GSW,32,58,90,64.4,5,16,31.3,11,23,47.8,3,8,37.5,4,7,57.1,22,69,31.9
