PLAYER,TEAM,AGE,RA-FGM,RA-FGA,RA-FG%,PAINT-FGM,PAINT-FGA,PAINT-FG%,MID-FGM,MID-FGA,MID-FG%,LEFT-FGM,LEFT-FGA,LEFT-FG%,RIGHT-FGM,RIGHT-FGA,RIGHT-,TOP-FGM,TOP-FGA,TOP-FG%
Kyle Singler,OKC,28,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100
Kyle Wiltjer,HOU,24,0,0,0,0,0,0,-,-,-,-,-,-,0,0,0,0,2,0
Kyrie Irving,CLE,24,1,5,20,0,2,0,9,20,45,2,6,33.3,1,3,33.3,1,5,20
LaMarcus Aldridge,SAS,31,6,10,60,0,3,0,8,31,25.8,1,2,50,0,2,0,2,3,66.7
Lance Stephenson,NOP,26,0,0,0,0,0,0,0,1,0,0,0,0,1,1,100,0,2,0
Lance Thomas,NYK,28,2,3,66.7,0,2,0,1,7,14.3,1,1,100,0,0,0,2,4,50
Langston Galloway,NOP,25,1,1,100,1,1,100,1,3,33.3,0,1,0,0,0,0,0,6,0
Larry Nance Jr.,LAL,24,1,1,100,0,2,0,2,5,40,0,1,0,0,0,0,0,3,0
Lavoy Allen,IND,27,0,1,0,0,2,0,1,5,20,0,0,0,0,0,0,0,0,0
LeBron James,CLE,32,12,18,66.7,2,7,28.6,8,29,27.6,0,1,0,0,1,0,10,25,40
Leandro Barbosa,PHX,34,3,3,100,0,2,0,1,3,33.3,0,0,0,1,1,100,1,5,20
Lou Williams,LAL,30,6,8,75,2,5,40,0,4,0,1,1,100,1,2,50,3,13,23.1
Luc Mbah a Moute,LAC,30,1,4,25,0,1,0,1,1,100,0,1,0,1,3,33.3,0,0,0
Lucas Nogueira,TOR,24,3,4,75,0,1,0,0,0,0,0,0,0,1,1,100,1,1,100
Luis Scola,BKN,36,3,3,100,1,1,100,1,1,100,1,1,100,1,1,100,0,5,0
Luke Babbitt,MIA,27,0,2,0,1,2,50,0,1,0,0,0,0,1,2,50,2,5,40
Luol Deng,LAL,31,1,3,33.3,1,4,25,1,5,20,0,0,0,2,4,50,0,3,0
Malachi Richardson,SAC,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50
Malcolm Brogdon,MIL,24,3,7,42.9,2,5,40,2,7,28.6,0,2,0,2,2,100,3,7,42.9
Malcolm Delaney,ATL,27,0,2,0,0,0,0,5,6,83.3,0,1,0,0,0,0,1,8,12.5
Malik Beasley,DEN,20,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,0
Manu Ginobili,SAS,39,1,3,33.3,0,2,0,0,1,0,2,2,100,0,2,0,3,10,30
Marc Gasol,MEM,32,6,8,75,8,14,57.1,13,33,39.4,0,0,0,1,1,100,1,5,20
Marcelo Huertas,LAL,33,0,0,0,0,2,0,1,2,50,0,0,0,0,1,0,0,1,0
Marcin Gortat,WAS,32,5,7,71.4,1,1,100,2,8,25,0,0,0,0,0,0,0,0,0
Marco Belinelli,CHA,30,2,2,100,0,0,0,1,3,33.3,0,0,0,0,0,0,6,12,50
Marcus Morris,DET,27,1,2,50,1,1,100,6,17,35.3,0,0,0,0,1,0,0,10,0
Marcus Smart,BOS,22,3,6,50,2,6,33.3,2,12,16.7,1,1,100,0,2,0,3,15,20
Marcus Thornton,WAS,29,0,0,0,2,2,100,2,6,33.3,0,0,0,0,1,0,4,5,80
Mario Hezonja,ORL,21,0,1,0,0,1,0,0,3,0,1,1,100,0,1,0,0,5,0
Markieff Morris,WAS,27,2,4,50,0,5,0,5,12,41.7,1,2,50,1,2,50,1,6,16.7
Marquese Chriss,PHX,19,0,2,0,0,1,0,1,4,25,1,1,100,1,1,100,1,3,33.3
Marreese Speights,LAC,29,2,4,50,2,6,33.3,1,4,25,0,0,0,1,2,50,2,2,100
Marshall Plumlee,NYK,24,1,1,100,0,0,0,0,0,0,-,-,-,0,0,0,0,0,0
Marvin Williams,CHA,30,3,4,75,4,8,50,1,6,16.7,0,0,0,1,3,33.3,2,3,66.7
Mason Plumlee,POR,26,5,13,38.5,2,7,28.6,3,15,20,0,0,0,0,0,0,0,0,0
Matt Barnes,SAC,36,0,4,0,1,3,33.3,0,2,0,0,1,0,1,2,50,1,8,12.5
Matthew Dellavedova,MIL,26,1,1,100,2,2,100,2,4,50,0,0,0,1,1,100,2,6,33.3
Maurice Harkless,POR,23,3,5,60,0,3,0,1,2,50,0,1,0,1,3,33.3,2,4,50
Maurice Ndour,NYK,24,0,0,0,0,0,0,0,1,0,0,0,0,-,-,-,0,0,0
Metta World Peace,LAL,37,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,0,1,0
Meyers Leonard,POR,24,2,2,100,0,1,0,2,6,33.3,0,0,0,1,2,50,0,4,0
Michael Beasley,MIL,28,0,1,0,1,2,50,1,4,25,0,1,0,0,0,0,0,0,0
Michael Carter-Williams,CHI,25,1,1,100,0,4,0,2,3,66.7,0,1,0,0,1,0,0,1,0
Michael Gbinije,DET,24,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0
Michael Kidd-Gilchrist,CHA,23,1,4,25,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0
Mike Conley,MEM,29,3,9,33.3,2,11,18.2,2,9,22.2,0,2,0,0,2,0,5,21,23.8
Mike Dunleavy,ATL,36,1,1,100,0,1,0,1,3,33.3,0,0,0,1,1,100,0,2,0
Mike Miller,DEN,36,0,0,0,0,0,0,-,-,-,-,-,-,0,0,0,0,0,0
Mike Muscala,ATL,25,1,1,100,3,5,60,1,5,20,0,0,0,0,0,0,0,0,0
Mike Scott,ATL,28,0,0,0,0,0,0,0,1,0,-,-,-,0,0,0,0,0,0
Miles Plumlee,MIL,28,2,3,66.7,0,2,0,1,2,50,0,0,0,0,0,0,0,0,0
Mindaugas Kuzminskas,NYK,27,0,1,0,1,3,33.3,0,1,0,1,1,100,0,0,0,1,1,100
Mirza Teletovic,MIL,31,1,1,100,0,0,0,0,2,0,0,1,0,0,1,0,3,5,60
Monta Ellis,IND,31,3,6,50,1,3,33.3,2,6,33.3,0,1,0,0,1,0,1,7,14.3
Montrezl Harrell,HOU,23,6,7,85.7,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0
Myles Turner,IND,20,5,6,83.3,2,3,66.7,1,6,16.7,0,0,0,0,0,0,4,8,50
Nemanja Bjelica,MIN,28,2,2,100,3,5,60,0,0,0,0,0,0,0,0,0,0,7,0
Nene,HOU,34,4,7,57.1,1,2,50,2,4,50,0,0,0,0,0,0,0,1,0
Nerlens Noel,PHI,22,3,3,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nick Collison,OKC,36,0,0,0,-,-,-,0,0,0,-,-,-,0,0,0,0,0,0
Nick Young,LAL,31,1,1,100,0,2,0,0,4,0,0,0,0,1,1,100,7,13,53.8
Nicolas Batum,CHA,28,0,1,0,0,0,0,1,6,16.7,0,0,0,0,0,0,1,6,16.7
Nicolas Brussino,DAL,23,0,0,0,0,0,0,1,2,50,0,0,0,0,0,0,0,3,0
Nicolas Laprovittola,SAS,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,20
Nik Stauskas,PHI,23,2,3,66.7,0,0,0,1,7,14.3,0,2,0,2,2,100,3,10,30
Nikola Jokic,DEN,21,1,2,50,1,5,20,3,4,75,0,0,0,0,1,0,0,1,0
Nikola Mirotic,CHI,25,3,3,100,0,0,0,2,8,25,0,1,0,0,1,0,3,6,50
Nikola Vucevic,ORL,26,1,1,100,1,3,33.3,4,14,28.6,0,0,0,0,1,0,1,7,14.3
Noah Vonleh,POR,21,2,4,50,1,3,33.3,2,2,100,0,1,0,0,0,0,0,0,0
Norman Powell,TOR,23,5,6,83.3,0,1,0,2,5,40,1,2,50,0,1,0,3,8,37.5
Okaro White,MIA,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omer Asik,NOP,30,1,2,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Omri Casspi,SAC,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
Otto Porter,WAS,23,3,4,75,1,2,50,4,11,36.4,1,3,33.3,1,1,100,3,9,33.3
PJ Tucker,PHX,31,4,11,36.4,2,6,33.3,2,7,28.6,1,3,33.3,0,1,0,1,4,25
Pascal Siakam,TOR,22,1,2,50,3,4,75,2,6,33.3,0,0,0,0,0,0,0,0,0
Pat Connaughton,POR,24,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0,1,1,100
Patrick Beverley,HOU,28,0,1,0,2,4,50,0,1,0,0,1,0,1,2,50,1,4,25
Patrick McCaw,GSW,21,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,1,2,50
Patrick Patterson,TOR,27,0,2,0,1,2,50,3,4,75,0,1,0,0,0,0,3,5,60
Patty Mills,SAS,28,0,1,0,0,0,0,0,1,0,0,2,0,4,5,80,3,11,27.3
Pau Gasol,SAS,36,1,2,50,7,7,100,7,12,58.3,0,1,0,0,1,0,0,3,0
Paul George,IND,26,1,3,33.3,1,3,33.3,10,17,58.8,1,2,50,0,0,0,2,10,20
Paul Millsap,ATL,31,1,6,16.7,2,9,22.2,4,17,23.5,0,3,0,0,2,0,3,10,30
Paul Pierce,LAC,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Paul Zipser,CHI,22,0,2,0,0,0,0,1,4,25,-,-,-,-,-,-,1,3,33.3
Pierre Jackson,DAL,25,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,1,1,100
Quincy Acy,BKN,26,0,1,0,0,0,0,0,0,0,1,2,50,0,1,0,0,0,0
RJ Hunter,CHI,23,0,0,0,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0
Rajon Rondo,CHI,30,2,3,66.7,1,4,25,2,13,15.4,0,1,0,0,3,0,1,9,11.1
Rakeem Christmas,IND,25,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0
Ramon Sessions,CHA,30,0,0,0,1,5,20,0,6,0,1,1,100,0,0,0,2,3,66.7
Randy Foye,BKN,33,2,3,66.7,0,1,0,0,2,0,0,1,0,-,-,-,3,5,60
Rashad Vaughn,MIL,20,0,0,0,0,0,0,1,2,50,0,0,0,0,1,0,0,0,0
Raul Neto,UTA,24,1,2,50,0,1,0,0,2,0,0,0,0,-,-,-,0,1,0
Raymond Felton,LAC,32,2,6,33.3,2,4,50,3,10,30,0,0,0,0,1,0,3,16,18.8
Reggie Bullock,DET,25,0,0,0,0,0,0,1,2,50,0,0,0,-,-,-,0,0,0
Reggie Jackson,DET,26,2,5,40,0,3,0,4,15,26.7,0,0,0,0,1,0,1,7,14.3
Reggie Williams,NOP,30,0,0,0,0,0,0,0,1,0,-,-,-,-,-,-,0,1,0
Richard Jefferson,CLE,36,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,1,6,16.7
Richaun Holmes,PHI,23,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
Ricky Rubio,MIN,26,1,2,50,0,2,0,2,4,50,1,3,33.3,0,2,0,1,7,14.3
Robert Covington,PHI,26,3,6,50,1,4,25,1,2,50,0,0,0,0,0,0,4,10,40
Robin Lopez,CHI,28,1,4,25,4,13,30.8,4,13,30.8,0,1,0,0,0,0,0,0,0
Rodney Hood,UTA,24,1,1,100,3,10,30,4,11,36.4,4,4,100,1,2,50,12,32,37.5
Rodney McGruder,MIA,25,3,4,75,1,3,33.3,0,7,0,1,3,33.3,0,1,0,0,6,0
Rodney Stuckey,IND,30,0,0,0,0,0,0,1,5,20,0,0,0,0,0,0,2,6,33.3
Ron Baker,NYK,23,0,1,0,0,0,0,0,0,0,-,-,-,0,0,0,0,1,0
Rondae Hollis-Jefferson,BKN,22,2,2,100,1,1,100,1,6,16.7,0,0,0,0,0,0,0,0,0
Roy Hibbert,CHA,30,1,1,100,0,0,0,1,3,33.3,0,0,0,0,0,0,0,0,0
Rudy Gay,SAC,30,3,6,50,0,6,0,5,12,41.7,1,1,100,1,2,50,2,6,33.3
Rudy Gobert,UTA,24,10,16,62.5,1,2,50,0,1,0,0,0,0,0,0,0,0,0,0
Russell Westbrook,OKC,28,2,5,40,1,2,50,1,5,20,0,1,0,0,1,0,8,23,34.8
Ryan Anderson,HOU,28,5,7,71.4,0,1,0,4,11,36.4,2,2,100,0,1,0,0,3,0
Ryan Kelly,ATL,25,0,0,0,0,0,0,-,-,-,0,0,0,-,-,-,0,0,0
Salah Mejri,DAL,30,4,5,80,1,1,100,1,6,16.7,0,0,0,0,0,0,0,1,0
Sam Dekker,HOU,22,1,2,50,0,2,0,1,1,100,0,4,0,0,3,0,2,7,28.6
Sasha Vujacic,NYK,32,0,0,0,0,0,0,0,2,0,-,-,-,0,0,0,1,2,50
Sean Kilpatrick,BKN,27,4,9,44.4,2,3,66.7,0,5,0,0,0,0,0,0,0,0,6,0
Semaj Christon,OKC,24,1,1,100,1,3,33.3,2,6,33.3,0,0,0,0,1,0,0,4,0
Serge Ibaka,ORL,27,2,3,66.7,2,6,33.3,2,6,33.3,0,0,0,0,0,0,1,8,12.5
Sergio Rodriguez,PHI,30,1,1,100,0,5,0,3,4,75,0,0,0,2,2,100,5,14,35.7
Seth Curry,DAL,26,0,5,0,1,7,14.3,5,13,38.5,0,0,0,0,1,0,2,14,14.3
Shabazz Muhammad,MIN,24,1,1,100,1,3,33.3,1,2,50,0,0,0,0,1,0,1,1,100
Shabazz Napier,POR,25,0,0,0,0,0,0,1,3,33.3,0,0,0,0,0,0,0,1,0
Shaun Livingston,GSW,31,3,3,100,0,1,0,2,8,25,0,0,0,0,0,0,0,0,0
Sheldon McClellan,WAS,24,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0
Shelvin Mack,UTA,26,5,9,55.6,6,13,46.2,2,6,33.3,0,2,0,1,4,25,3,10,30
Skal Labissiere,SAC,20,1,1,100,-,-,-,0,0,0,0,0,0,-,-,-,0,0,0
Solomon Hill,NOP,25,2,3,66.7,0,1,0,0,0,0,0,0,0,0,0,0,2,6,33.3
Spencer Dinwiddie,BKN,23,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,1,6,16.7
Spencer Hawes,CHA,28,0,0,0,3,4,75,0,3,0,0,0,0,0,0,0,1,4,25
Stanley Johnson,DET,20,0,0,0,4,5,80,0,6,0,0,0,0,0,0,0,2,6,33.3
Stephen Curry,GSW,28,0,0,0,0,2,0,3,7,42.9,1,3,33.3,0,1,0,1,14,7.1
Stephen Zimmerman,ORL,20,0,0,0,-,-,-,0,1,0,-,-,-,-,-,-,0,0,0
Steve Novak,MIL,33,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0
Steven Adams,OKC,23,4,7,57.1,2,6,33.3,0,2,0,0,0,0,0,0,0,0,0,0
TJ McConnell,PHI,24,2,3,66.7,0,5,0,0,6,0,1,2,50,0,0,0,1,2,50
TJ Warren,PHX,23,4,7,57.1,5,8,62.5,2,5,40,1,1,100,0,1,0,1,4,25
Taj Gibson,CHI,31,4,13,30.8,4,10,40,6,11,54.5,0,0,0,0,1,0,0,0,0
Tarik Black,LAL,25,4,6,66.7,3,4,75,0,0,0,0,0,0,0,0,0,0,0,0
Taurean Prince,ATL,22,0,2,0,0,1,0,0,0,0,1,1,100,0,0,0,0,2,0
Terrence Jones,NOP,25,4,5,80,3,10,30,1,4,25,0,1,0,0,0,0,1,6,16.7
Terrence Ross,TOR,25,0,0,0,1,2,50,2,6,33.3,0,1,0,0,0,0,0,5,0
Terry Rozier,BOS,22,1,3,33.3,2,2,100,3,6,50,0,0,0,0,0,0,3,5,60
Thabo Sefolosha,ATL,32,2,3,66.7,1,2,50,2,6,33.3,0,1,0,1,2,50,0,3,0
Thaddeus Young,IND,28,2,3,66.7,3,4,75,2,6,33.3,2,3,66.7,0,0,0,0,1,0
Thomas Robinson,LAL,25,1,3,33.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Thon Maker,MIL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tim Frazier,NOP,26,1,3,33.3,1,5,20,1,6,16.7,0,0,0,0,0,0,0,2,0
Tim Hardaway Jr.,ATL,24,1,1,100,1,2,50,1,6,16.7,0,0,0,0,0,0,3,12,25
Tim Quarterman,POR,22,1,1,100,0,0,0,1,1,100,-,-,-,0,0,0,1,1,100
Timofey Mozgov,LAL,30,8,14,57.1,3,5,60,1,7,14.3,0,0,0,0,0,0,0,1,0
Timothe Luwawu-Cabarrot,PHI,21,1,1,100,0,1,0,0,0,0,0,2,0,-,-,-,1,2,50
Tobias Harris,DET,24,4,6,66.7,5,8,62.5,10,16,62.5,0,1,0,1,2,50,1,4,25
Tomas Satoransky,WAS,25,2,2,100,0,0,0,1,3,33.3,0,1,0,0,0,0,0,4,0
Toney Douglas,MEM,30,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,2,0
Tony Allen,MEM,35,3,7,42.9,2,7,28.6,1,5,20,0,1,0,1,4,25,0,0,0
Tony Parker,SAS,34,1,4,25,3,7,42.9,1,6,16.7,0,0,0,1,2,50,1,3,33.3
Tony Snell,MIL,25,3,3,100,0,0,0,0,2,0,0,1,0,2,4,50,0,4,0
Treveon Graham,CHA,23,0,0,0,1,1,100,0,1,0,-,-,-,0,0,0,0,0,0
Trevor Ariza,HOU,31,5,11,45.5,1,1,100,1,3,33.3,1,3,33.3,1,6,16.7,1,5,20
Trevor Booker,BKN,29,2,4,50,2,4,50,2,6,33.3,0,0,0,0,0,0,0,4,0
Trey Burke,WAS,24,1,2,50,0,0,0,2,8,25,0,0,0,1,1,100,3,4,75
Trey Lyles,UTA,21,3,5,60,3,6,50,2,10,20,1,3,33.3,0,0,0,2,8,25
Tristan Thompson,CLE,25,4,6,66.7,1,3,33.3,2,3,66.7,0,0,0,0,0,0,0,1,0
Troy Daniels,MEM,25,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,3,10,30
Troy Williams,MEM,22,1,2,50,1,1,100,0,0,0,0,0,0,0,0,0,1,1,100
Ty Lawson,SAC,29,3,8,37.5,0,1,0,3,10,30,1,2,50,1,3,33.3,0,7,0
Tyler Ennis,HOU,22,1,1,100,0,2,0,0,0,0,0,0,0,0,0,0,2,2,100
Tyler Johnson,MIA,24,1,1,100,3,4,75,1,6,16.7,1,1,100,0,0,0,1,5,20
Tyler Ulis,PHX,21,0,0,0,0,2,0,1,4,25,0,0,0,0,0,0,0,1,0
Tyler Zeller,BOS,27,0,1,0,1,2,50,0,3,0,0,0,0,0,0,0,0,0,0
Tyreke Evans,NOP,27,3,6,50,0,1,0,1,2,50,0,0,0,0,0,0,2,7,28.6
Tyson Chandler,PHX,34,4,6,66.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyus Jones,MIN,20,0,1,0,0,1,0,1,1,100,0,0,0,1,2,50,2,3,66.7
Udonis Haslem,MIA,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Victor Oladipo,OKC,24,2,5,40,1,3,33.3,3,4,75,3,3,100,0,1,0,2,10,20
Vince Carter,MEM,40,4,5,80,1,1,100,2,4,50,1,1,100,0,0,0,2,6,33.3
Wade Baldwin IV,MEM,20,2,4,50,0,1,0,0,2,0,0,2,0,0,0,0,0,6,0
Wayne Ellington,MIA,29,0,0,0,1,1,100,2,4,50,0,0,0,0,1,0,3,8,37.5
Wesley Johnson,LAC,29,1,1,100,0,0,0,0,3,0,0,2,0,0,0,0,2,2,100
Wesley Matthews,DAL,30,2,3,66.7,3,5,60,3,12,25,2,6,33.3,2,3,66.7,3,24,12.5
Will Barton,DEN,26,4,4,100,0,2,0,0,1,0,0,0,0,0,0,0,3,8,37.5
Willie Cauley-Stein,SAC,23,3,6,50,0,0,0,1,3,33.3,0,0,0,0,0,0,0,0,0
Willie Reed,MIA,26,4,7,57.1,2,5,40,3,9,33.3,0,0,0,0,0,0,0,0,0
Willy Hernangomez,NYK,22,3,6,50,0,1,0,0,2,0,0,0,0,0,0,0,1,1,100
Wilson Chandler,DEN,29,3,7,42.9,0,2,0,3,8,37.5,1,1,100,0,1,0,2,15,13.3
Yogi Ferrell,DAL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,25
Zach LaVine,MIN,21,1,3,33.3,0,1,0,9,19,47.4,1,2,50,0,1,0,6,22,27.3
Zach Randolph,MEM,35,3,8,37.5,5,13,38.5,9,28,32.1,1,2,50,0,0,0,1,5,20
Zaza Pachulia,GSW,32,2,6,33.3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
