PLAYER,TEAM,AGE,RA-FGM,RA-FGA,RA-FG%,PAINT-FGM,PAINT-FGA,PAINT-FG%,MID-FGM,MID-FGA,MID-FG%,LEFT-FGM,LEFT-FGA,LEFT-FG%,RIGHT-FGM,RIGHT-FGA,RIGHT-,TOP-FGM,TOP-FGA,TOP-FG%
Kristaps Porzingis,NYK,21,4,5,80,5,11,45.5,7,19,36.8,1,1,100,1,4,25,3,8,37.5
Kyle Anderson,SAS,23,2,2,100,1,1,100,2,6,33.3,0,2,0,1,1,100,0,0,0
Kyle Korver,CLE,35,1,3,33.3,0,1,0,4,5,80,0,2,0,0,2,0,5,10,50
Kyle Lowry,TOR,30,10,19,52.6,2,6,33.3,7,9,77.8,0,1,0,0,2,0,13,31,41.9
Kyle O'Quinn,NYK,26,8,18,44.4,0,3,0,3,5,60,1,1,100,0,0,0,0,1,0
Kyle Singler,OKC,28,2,3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Wiltjer,HOU,24,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0
Kyrie Irving,CLE,24,9,14,64.3,4,11,36.4,8,23,34.8,2,4,50,0,0,0,5,10,50
LaMarcus Aldridge,SAS,31,7,11,63.6,11,17,64.7,17,43,39.5,1,1,100,0,0,0,1,1,100
Lance Stephenson,NOP,26,1,3,33.3,0,0,0,2,4,50,0,0,0,0,0,0,0,0,0
Lance Thomas,NYK,28,1,4,25,2,4,50,1,4,25,1,2,50,0,0,0,1,2,50
Langston Galloway,NOP,25,1,2,50,0,2,0,3,10,30,0,0,0,1,2,50,7,18,38.9
Larry Nance Jr.,LAL,24,4,4,100,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0
Lavoy Allen,IND,27,0,0,0,1,3,33.3,0,3,0,0,0,0,0,0,0,0,0,0
LeBron James,CLE,32,9,15,60,5,13,38.5,14,39,35.9,1,2,50,1,2,50,6,25,24
Leandro Barbosa,PHX,34,4,5,80,1,2,50,1,4,25,0,1,0,1,2,50,1,1,100
Lou Williams,LAL,30,6,10,60,3,7,42.9,5,6,83.3,1,2,50,0,0,0,6,16,37.5
Luc Mbah a Moute,LAC,30,5,11,45.5,0,1,0,2,7,28.6,2,4,50,0,3,0,0,0,0
Lucas Nogueira,TOR,24,4,4,100,0,0,0,1,4,25,0,0,0,0,0,0,0,1,0
Luis Scola,BKN,36,2,2,100,0,4,0,0,1,0,0,1,0,0,0,0,0,2,0
Luke Babbitt,MIA,27,0,1,0,0,3,0,3,7,42.9,2,4,50,0,1,0,4,10,40
Luol Deng,LAL,31,2,5,40,2,4,50,3,12,25,1,2,50,1,4,25,3,10,30
Malachi Richardson,SAC,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Malcolm Brogdon,MIL,24,8,15,53.3,2,6,33.3,0,4,0,2,2,100,1,1,100,3,4,75
Malcolm Delaney,ATL,27,2,3,66.7,0,1,0,10,16,62.5,0,1,0,0,0,0,1,3,33.3
Malik Beasley,DEN,20,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,0
Manu Ginobili,SAS,39,3,6,50,0,1,0,0,5,0,0,0,0,0,1,0,4,12,33.3
Marc Gasol,MEM,32,11,17,64.7,20,39,51.3,22,52,42.3,0,0,0,0,0,0,6,20,30
Marcelo Huertas,LAL,33,0,0,0,1,2,50,0,2,0,0,0,0,0,0,0,1,1,100
Marcin Gortat,WAS,32,8,10,80,5,9,55.6,3,8,37.5,0,0,0,0,0,0,0,0,0
Marco Belinelli,CHA,30,1,4,25,1,2,50,1,4,25,0,1,0,1,1,100,4,12,33.3
Marcus Morris,DET,27,2,5,40,4,11,36.4,22,30,73.3,0,1,0,1,2,50,4,22,18.2
Marcus Smart,BOS,22,7,10,70,0,9,0,4,9,44.4,1,3,33.3,0,1,0,5,13,38.5
Marcus Thornton,WAS,29,2,2,100,1,4,25,3,4,75,0,1,0,0,1,0,2,6,33.3
Mario Hezonja,ORL,21,0,0,0,0,0,0,1,6,16.7,0,0,0,0,0,0,2,4,50
Markieff Morris,WAS,27,6,15,40,6,14,42.9,8,21,38.1,0,0,0,0,0,0,6,12,50
Marquese Chriss,PHX,19,3,7,42.9,2,3,66.7,0,5,0,0,1,0,0,4,0,1,3,33.3
Marreese Speights,LAC,29,5,7,71.4,2,7,28.6,6,8,75,0,1,0,0,0,0,6,20,30
Marshall Plumlee,NYK,24,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,0,0,0
Marvin Williams,CHA,30,2,9,22.2,1,9,11.1,3,4,75,2,2,100,0,1,0,4,12,33.3
Mason Plumlee,POR,26,15,21,71.4,4,8,50,2,6,33.3,0,0,0,0,0,0,0,0,0
Matt Barnes,SAC,36,7,13,53.8,1,2,50,2,2,100,1,2,50,1,3,33.3,6,25,24
Matthew Dellavedova,MIL,26,2,2,100,5,11,45.5,1,5,20,0,1,0,1,1,100,2,11,18.2
Maurice Harkless,POR,23,3,7,42.9,1,3,33.3,2,4,50,2,3,66.7,2,6,33.3,2,12,16.7
Maurice Ndour,NYK,24,0,2,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0
Metta World Peace,LAL,37,0,0,0,0,0,0,0,1,0,-,-,-,0,0,0,1,2,50
Meyers Leonard,POR,24,5,6,83.3,1,2,50,1,7,14.3,0,0,0,0,2,0,4,9,44.4
Michael Beasley,MIL,28,7,8,87.5,7,12,58.3,4,9,44.4,0,0,0,0,0,0,1,2,50
Michael Carter-Williams,CHI,25,4,5,80,2,6,33.3,0,3,0,0,1,0,0,0,0,0,0,0
Michael Gbinije,DET,24,0,1,0,-,-,-,0,1,0,-,-,-,-,-,-,0,0,0
Michael Kidd-Gilchrist,CHA,23,10,16,62.5,0,6,0,9,22,40.9,0,0,0,0,1,0,1,1,100
Mike Conley,MEM,29,7,12,58.3,3,7,42.9,5,10,50,0,0,0,0,0,0,17,35,48.6
Mike Dunleavy,ATL,36,2,4,50,0,1,0,0,0,0,0,0,0,0,2,0,2,4,50
Mike Miller,DEN,36,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,0,0,0
Mike Muscala,ATL,25,4,6,66.7,2,3,66.7,2,5,40,0,0,0,0,0,0,1,4,25
Mike Scott,ATL,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Miles Plumlee,MIL,28,4,7,57.1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
Mindaugas Kuzminskas,NYK,27,6,9,66.7,0,2,0,0,2,0,3,3,100,1,1,100,3,9,33.3
Mirza Teletovic,MIL,31,0,0,0,0,0,0,1,2,50,1,4,25,1,1,100,0,7,0
Monta Ellis,IND,31,2,5,40,4,5,80,1,6,16.7,1,2,50,0,2,0,1,3,33.3
Montrezl Harrell,HOU,23,10,12,83.3,4,7,57.1,1,1,100,0,0,0,0,0,0,0,1,0
Myles Turner,IND,20,8,9,88.9,1,8,12.5,5,10,50,0,1,0,0,1,0,0,2,0
Nemanja Bjelica,MIN,28,5,9,55.6,1,4,25,0,2,0,2,3,66.7,1,1,100,3,9,33.3
Nene,HOU,34,11,13,84.6,1,2,50,1,5,20,0,0,0,0,0,0,0,0,0
Nerlens Noel,PHI,22,2,4,50,0,2,0,1,1,100,0,0,0,0,0,0,0,0,0
Nick Collison,OKC,36,1,1,100,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0
Nick Young,LAL,31,0,1,0,0,3,0,3,6,50,0,1,0,2,5,40,4,13,30.8
Nicolas Batum,CHA,28,2,4,50,3,4,75,11,15,73.3,0,0,0,1,1,100,2,13,15.4
Nicolas Brussino,DAL,23,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,1,3,33.3
Nicolas Laprovittola,SAS,27,1,1,100,1,1,100,0,0,0,0,0,0,1,1,100,0,4,0
Nik Stauskas,PHI,23,2,4,50,1,3,33.3,0,2,0,1,2,50,0,4,0,8,19,42.1
Nikola Jokic,DEN,21,14,18,77.8,6,8,75,4,8,50,0,0,0,0,0,0,2,7,28.6
Nikola Mirotic,CHI,25,5,8,62.5,1,2,50,3,6,50,0,1,0,2,4,50,3,11,27.3
Nikola Vucevic,ORL,26,2,5,40,5,11,45.5,13,24,54.2,0,0,0,0,0,0,2,6,33.3
Noah Vonleh,POR,21,2,5,40,0,5,0,0,1,0,0,0,0,0,0,0,2,2,100
Norman Powell,TOR,23,4,10,40,1,2,50,1,1,100,2,3,66.7,0,3,0,2,5,40
Okaro White,MIA,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50
Omer Asik,NOP,30,2,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omri Casspi,SAC,28,3,4,75,1,4,25,0,0,0,0,2,0,0,0,0,0,0,0
Otto Porter,WAS,23,2,4,50,2,3,66.7,8,12,66.7,2,4,50,4,7,57.1,6,8,75
PJ Tucker,PHX,31,3,13,23.1,3,5,60,2,3,66.7,0,5,0,1,3,33.3,0,1,0
Pascal Siakam,TOR,22,4,6,66.7,2,3,66.7,1,7,14.3,0,0,0,0,0,0,0,1,0
Pat Connaughton,POR,24,0,1,0,0,0,0,0,0,0,0,0,0,1,1,100,1,1,100
Patrick Beverley,HOU,28,1,3,33.3,2,3,66.7,2,4,50,1,3,33.3,1,2,50,1,9,11.1
Patrick McCaw,GSW,21,1,1,100,1,2,50,1,4,25,0,0,0,0,1,0,1,3,33.3
Patrick Patterson,TOR,27,2,4,50,2,5,40,0,4,0,3,6,50,2,2,100,2,7,28.6
Patty Mills,SAS,28,4,4,100,0,2,0,5,10,50,1,1,100,1,3,33.3,4,16,25
Pau Gasol,SAS,36,4,4,100,2,6,33.3,15,20,75,1,1,100,0,1,0,0,3,0
Paul George,IND,26,2,7,28.6,5,10,50,16,28,57.1,0,3,0,2,3,66.7,3,11,27.3
Paul Millsap,ATL,31,11,17,64.7,6,17,35.3,10,26,38.5,1,1,100,0,0,0,3,11,27.3
Paul Pierce,LAC,39,0,0,0,0,0,0,0,0,0,1,1,100,-,-,-,1,3,33.3
Paul Zipser,CHI,22,1,1,100,1,2,50,0,2,0,1,1,100,0,0,0,1,3,33.3
Pierre Jackson,DAL,25,1,2,50,0,1,0,0,0,0,0,0,0,-,-,-,0,0,0
Quincy Acy,BKN,26,1,1,100,1,1,100,0,1,0,0,1,0,0,0,0,1,3,33.3
RJ Hunter,CHI,23,0,0,0,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0
Rajon Rondo,CHI,30,0,8,0,1,1,100,3,6,50,1,1,100,1,5,20,0,3,0
Rakeem Christmas,IND,25,1,1,100,0,0,0,0,0,0,-,-,-,0,0,0,0,0,0
Ramon Sessions,CHA,30,1,5,20,1,5,20,2,7,28.6,0,0,0,0,1,0,1,2,50
Randy Foye,BKN,33,3,4,75,2,4,50,0,1,0,0,0,0,0,1,0,2,6,33.3
Rashad Vaughn,MIL,20,1,3,33.3,0,0,0,2,2,100,0,0,0,1,2,50,1,3,33.3
Raul Neto,UTA,24,3,3,100,1,1,100,0,1,0,0,0,0,0,0,0,0,0,0
Raymond Felton,LAC,32,7,12,58.3,1,5,20,5,16,31.3,3,3,100,0,0,0,4,17,23.5
Reggie Bullock,DET,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
Reggie Jackson,DET,26,7,8,87.5,3,7,42.9,1,4,25,0,1,0,1,5,20,6,13,46.2
Reggie Williams,NOP,30,0,1,0,0,0,0,1,1,100,0,1,0,-,-,-,0,0,0
Richard Jefferson,CLE,36,3,6,50,0,5,0,2,5,40,2,4,50,0,1,0,1,5,20
Richaun Holmes,PHI,23,5,6,83.3,0,2,0,0,1,0,1,2,50,0,1,0,0,1,0
Ricky Rubio,MIN,26,1,5,20,1,1,100,9,15,60,1,4,25,0,0,0,4,9,44.4
Robert Covington,PHI,26,7,12,58.3,0,0,0,1,3,33.3,0,1,0,0,0,0,6,19,31.6
Robin Lopez,CHI,28,4,12,33.3,8,18,44.4,7,18,38.9,0,0,0,0,0,0,0,0,0
Rodney Hood,UTA,24,3,7,42.9,4,11,36.4,6,12,50,0,3,0,0,1,0,7,27,25.9
Rodney McGruder,MIA,25,3,4,75,2,7,28.6,2,3,66.7,1,6,16.7,4,6,66.7,3,8,37.5
Rodney Stuckey,IND,30,1,3,33.3,0,0,0,2,7,28.6,0,0,0,0,1,0,0,2,0
Ron Baker,NYK,23,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,4,5,80
Rondae Hollis-Jefferson,BKN,22,5,7,71.4,3,4,75,1,4,25,0,2,0,0,1,0,0,0,0
Roy Hibbert,CHA,30,3,5,60,3,8,37.5,3,6,50,0,0,0,0,0,0,0,0,0
Rudy Gay,SAC,30,7,11,63.6,9,17,52.9,4,15,26.7,0,0,0,0,2,0,2,7,28.6
Rudy Gobert,UTA,24,25,35,71.4,1,6,16.7,0,1,0,0,0,0,0,0,0,0,0,0
Russell Westbrook,OKC,28,5,15,33.3,0,5,0,13,31,41.9,1,2,50,1,2,50,6,28,21.4
Ryan Anderson,HOU,28,1,5,20,1,3,33.3,0,6,0,0,3,0,0,1,0,4,15,26.7
Ryan Kelly,ATL,25,0,1,0,0,0,0,0,1,0,0,0,0,-,-,-,0,0,0
Salah Mejri,DAL,30,4,4,100,1,1,100,1,2,50,0,0,0,0,0,0,0,0,0
Sam Dekker,HOU,22,4,9,44.4,0,0,0,0,0,0,0,2,0,1,1,100,1,12,8.3
Sasha Vujacic,NYK,32,0,0,0,0,0,0,1,3,33.3,0,0,0,0,0,0,2,3,66.7
Sean Kilpatrick,BKN,27,7,14,50,1,3,33.3,2,5,40,0,1,0,0,0,0,11,21,52.4
Semaj Christon,OKC,24,5,7,71.4,0,2,0,2,3,66.7,0,2,0,0,0,0,3,5,60
Serge Ibaka,ORL,27,3,4,75,5,10,50,11,22,50,0,0,0,0,1,0,1,5,20
Sergio Rodriguez,PHI,30,1,4,25,4,7,57.1,4,10,40,0,1,0,0,1,0,4,17,23.5
Seth Curry,DAL,26,6,11,54.5,5,7,71.4,9,17,52.9,1,1,100,1,3,33.3,8,13,61.5
Shabazz Muhammad,MIN,24,3,5,60,2,9,22.2,0,2,0,1,2,50,1,1,100,4,7,57.1
Shabazz Napier,POR,25,0,2,0,0,1,0,1,2,50,0,1,0,0,0,0,1,4,25
Shaun Livingston,GSW,31,0,0,0,6,8,75,8,17,47.1,0,0,0,0,0,0,0,0,0
Sheldon McClellan,WAS,24,1,1,100,0,0,0,0,0,0,0,1,0,0,0,0,1,2,50
Shelvin Mack,UTA,26,2,7,28.6,4,9,44.4,3,6,50,0,1,0,0,1,0,3,13,23.1
Skal Labissiere,SAC,20,0,0,0,0,0,0,0,1,0,0,0,0,-,-,-,0,0,0
Solomon Hill,NOP,25,3,5,60,2,2,100,0,1,0,1,1,100,0,1,0,4,7,57.1
Spencer Dinwiddie,BKN,23,1,3,33.3,0,2,0,1,1,100,0,0,0,1,1,100,2,4,50
Spencer Hawes,CHA,28,1,4,25,1,2,50,2,7,28.6,0,0,0,1,2,50,2,4,50
Stanley Johnson,DET,20,1,2,50,1,3,33.3,2,4,50,0,2,0,1,1,100,0,3,0
Stephen Curry,GSW,28,9,15,60,2,4,50,4,12,33.3,2,5,40,1,2,50,8,21,38.1
Stephen Zimmerman,ORL,20,1,1,100,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0
Steve Novak,MIL,33,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,0,2,0
Steven Adams,OKC,23,9,15,60,5,12,41.7,1,2,50,0,0,0,0,0,0,0,0,0
TJ McConnell,PHI,24,3,7,42.9,3,9,33.3,1,3,33.3,0,0,0,0,0,0,1,2,50
TJ Warren,PHX,23,1,3,33.3,4,9,44.4,4,11,36.4,0,1,0,1,3,33.3,2,4,50
Taj Gibson,CHI,31,19,27,70.4,6,17,35.3,7,17,41.2,1,1,100,0,1,0,0,0,0
Tarik Black,LAL,25,4,12,33.3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Taurean Prince,ATL,22,0,1,0,0,0,0,2,3,66.7,0,1,0,0,2,0,1,2,50
Terrence Jones,NOP,25,9,19,47.4,6,17,35.3,3,6,50,0,1,0,0,1,0,2,7,28.6
Terrence Ross,TOR,25,0,1,0,0,2,0,5,16,31.3,2,5,40,0,1,0,4,14,28.6
Terry Rozier,BOS,22,3,7,42.9,1,3,33.3,1,1,100,0,0,0,0,0,0,1,6,16.7
Thabo Sefolosha,ATL,32,3,6,50,1,2,50,1,8,12.5,1,2,50,0,2,0,1,4,25
Thaddeus Young,IND,28,8,10,80,2,2,100,1,9,11.1,3,5,60,0,3,0,2,6,33.3
Thomas Robinson,LAL,25,3,7,42.9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Thon Maker,MIL,19,1,2,50,0,0,0,1,2,50,0,0,0,0,0,0,1,1,100
Tim Frazier,NOP,26,4,6,66.7,2,8,25,5,7,71.4,0,0,0,0,0,0,7,11,63.6
Tim Hardaway Jr.,ATL,24,5,8,62.5,1,3,33.3,1,2,50,0,0,0,0,1,0,3,18,16.7
Tim Quarterman,POR,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Timofey Mozgov,LAL,30,7,14,50,2,11,18.2,1,8,12.5,0,0,0,0,0,0,0,0,0
Timothe Luwawu-Cabarrot,PHI,21,1,3,33.3,0,2,0,0,0,0,2,3,66.7,1,2,50,0,2,0
Tobias Harris,DET,24,5,10,50,6,10,60,11,25,44,0,2,0,1,1,100,6,14,42.9
Tomas Satoransky,WAS,25,0,1,0,1,1,100,1,2,50,0,0,0,1,1,100,1,3,33.3
Toney Douglas,MEM,30,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
Tony Allen,MEM,35,8,11,72.7,1,4,25,0,2,0,0,0,0,0,2,0,1,1,100
Tony Parker,SAS,34,4,9,44.4,3,9,33.3,9,16,56.3,0,1,0,1,2,50,2,4,50
Tony Snell,MIL,25,1,2,50,0,0,0,0,2,0,2,6,33.3,1,6,16.7,4,8,50
Treveon Graham,CHA,23,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0,1,1,100
Trevor Ariza,HOU,31,2,8,25,0,1,0,1,1,100,2,4,50,0,4,0,3,12,25
Trevor Booker,BKN,29,6,10,60,3,6,50,0,5,0,0,1,0,0,1,0,1,3,33.3
Trey Burke,WAS,24,1,4,25,1,2,50,3,9,33.3,0,0,0,0,0,0,2,3,66.7
Trey Lyles,UTA,21,3,12,25,3,10,30,1,8,12.5,0,2,0,1,2,50,3,13,23.1
Tristan Thompson,CLE,25,5,7,71.4,3,6,50,1,1,100,0,0,0,0,0,0,0,0,0
Troy Daniels,MEM,25,2,4,50,0,1,0,3,7,42.9,0,0,0,0,1,0,8,13,61.5
Troy Williams,MEM,22,1,4,25,0,2,0,1,3,33.3,0,1,0,0,0,0,2,4,50
Ty Lawson,SAC,29,1,5,20,0,2,0,3,7,42.9,0,3,0,0,0,0,2,7,28.6
Tyler Ennis,HOU,22,2,2,100,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Tyler Johnson,MIA,24,2,8,25,4,10,40,3,10,30,0,0,0,1,3,33.3,6,12,50
Tyler Ulis,PHX,21,2,2,100,3,3,100,2,5,40,0,0,0,0,0,0,1,4,25
Tyler Zeller,BOS,27,3,6,50,1,2,50,1,3,33.3,0,0,0,0,0,0,0,0,0
Tyreke Evans,NOP,27,2,5,40,0,1,0,2,5,40,0,0,0,0,0,0,2,7,28.6
Tyson Chandler,PHX,34,4,6,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyus Jones,MIN,20,0,1,0,1,1,100,0,1,0,1,1,100,0,2,0,0,1,0
Udonis Haslem,MIA,36,3,4,75,1,1,100,0,1,0,0,0,0,0,0,0,0,0,0
Victor Oladipo,OKC,24,4,9,44.4,1,3,33.3,2,7,28.6,1,1,100,0,0,0,4,9,44.4
Vince Carter,MEM,40,5,7,71.4,2,3,66.7,0,4,0,1,3,33.3,0,4,0,8,25,32
Wade Baldwin IV,MEM,20,2,2,100,1,2,50,0,0,0,0,0,0,0,0,0,0,2,0
Wayne Ellington,MIA,29,2,2,100,0,1,0,3,6,50,2,4,50,0,1,0,8,16,50
Wesley Johnson,LAC,29,0,0,0,1,1,100,0,4,0,1,4,25,1,1,100,1,2,50
Wesley Matthews,DAL,30,2,2,100,2,10,20,7,19,36.8,2,3,66.7,1,2,50,15,35,42.9
Will Barton,DEN,26,3,5,60,4,6,66.7,0,2,0,0,1,0,0,0,0,2,6,33.3
Willie Cauley-Stein,SAC,23,3,8,37.5,3,7,42.9,1,4,25,0,0,0,0,0,0,0,0,0
Willie Reed,MIA,26,5,9,55.6,2,3,66.7,1,1,100,0,0,0,0,0,0,0,0,0
Willy Hernangomez,NYK,22,7,10,70,0,1,0,1,6,16.7,0,0,0,0,0,0,2,2,100
Wilson Chandler,DEN,29,2,4,50,5,11,45.5,6,13,46.2,0,0,0,2,2,100,4,12,33.3
Yogi Ferrell,DAL,23,0,0,0,1,2,50,1,1,100,0,0,0,0,0,0,0,0,0
Zach LaVine,MIN,21,6,14,42.9,2,5,40,2,19,10.5,3,6,50,1,5,20,9,19,47.4
Zach Randolph,MEM,35,10,13,76.9,11,26,42.3,15,37,40.5,1,1,100,0,2,0,0,6,0
Zaza Pachulia,GSW,32,3,8,37.5,0,2,0,1,3,33.3,0,0,0,0,0,0,0,0,0
