PLAYER,TEAM,AGE,RA-FGM,RA-FGA,RA-FG%,PAINT-FGM,PAINT-FGA,PAINT-FG%,MID-FGM,MID-FGA,MID-FG%,LEFT-FGM,LEFT-FGA,LEFT-FG%,RIGHT-FGM,RIGHT-FGA,RIGHT-,TOP-FGM,TOP-FGA,TOP-FG%
Lance Thomas,NYK,28,2,6,33.3,0,0,0,0,1,0,1,1,100,0,0,0,0,1,0
Langston Galloway,NOP,25,2,2,100,1,1,100,1,2,50,0,0,0,0,1,0,3,3,100
Larry Nance Jr.,LAL,24,16,20,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lavoy Allen,IND,27,3,8,37.5,0,1,0,0,1,0,0,0,0,-,-,-,0,0,0
LeBron James,CLE,32,21,27,77.8,1,2,50,0,0,0,1,1,100,0,0,0,0,3,0
Leandro Barbosa,PHX,34,1,1,100,0,0,0,1,1,100,1,1,100,0,0,0,0,0,0
Lou Williams,LAL,30,4,4,100,1,1,100,0,0,0,0,2,0,0,0,0,0,2,0
Luc Mbah a Moute,LAC,30,6,12,50,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0
Lucas Nogueira,TOR,24,21,32,65.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Luis Scola,BKN,36,7,9,77.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Babbitt,MIA,27,1,1,100,0,1,0,0,0,0,0,1,0,0,1,0,1,2,50
Luol Deng,LAL,31,18,27,66.7,0,2,0,0,1,0,2,2,100,0,1,0,0,3,0
Malachi Richardson,SAC,21,0,0,0,0,0,0,1,1,100,-,-,-,-,-,-,0,0,0
Malcolm Brogdon,MIL,24,2,3,66.7,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Delaney,ATL,27,2,3,66.7,1,1,100,0,1,0,0,1,0,0,0,0,0,2,0
Malik Beasley,DEN,20,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0,-,-,-
Manu Ginobili,SAS,39,3,5,60,0,0,0,1,2,50,0,0,0,0,0,0,1,1,100
Marc Gasol,MEM,32,5,7,71.4,1,2,50,0,1,0,0,0,0,0,0,0,3,4,75
Marcelo Huertas,LAL,33,1,1,100,0,0,0,0,0,0,-,-,-,-,-,-,0,1,0
Marcin Gortat,WAS,32,21,38,55.3,1,2,50,1,1,100,0,0,0,0,0,0,0,0,0
Marco Belinelli,CHA,30,1,2,50,0,2,0,0,0,0,1,2,50,0,0,0,2,3,66.7
Marcus Morris,DET,27,4,11,36.4,0,0,0,2,2,100,0,0,0,0,2,0,1,2,50
Marcus Smart,BOS,22,7,12,58.3,2,2,100,0,0,0,0,0,0,0,0,0,1,2,50
Marcus Thornton,WAS,29,3,9,33.3,1,1,100,0,2,0,0,0,0,0,1,0,1,1,100
Mario Hezonja,ORL,21,4,5,80,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Markieff Morris,WAS,27,18,41,43.9,0,4,0,0,1,0,0,0,0,-,-,-,0,1,0
Marquese Chriss,PHX,19,11,21,52.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Marreese Speights,LAC,29,12,24,50,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0
Marshall Plumlee,NYK,24,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0
Marvin Williams,CHA,30,7,14,50,1,3,33.3,0,1,0,1,2,50,0,0,0,6,10,60
Mason Plumlee,POR,26,32,40,80,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0
Matt Barnes,SAC,36,4,12,33.3,0,0,0,1,1,100,0,1,0,0,0,0,0,0,0
Matthew Dellavedova,MIL,26,1,3,33.3,0,0,0,1,2,50,0,0,0,0,0,0,0,2,0
Maurice Harkless,POR,23,19,33,57.6,2,3,66.7,0,1,0,0,0,0,1,1,100,0,0,0
Maurice Ndour,NYK,24,1,1,100,0,0,0,0,0,0,-,-,-,-,-,-,0,0,0
Metta World Peace,LAL,37,0,1,0,0,0,0,0,0,0,-,-,-,-,-,-,0,0,0
Meyers Leonard,POR,24,2,5,40,1,2,50,0,0,0,1,1,100,0,0,0,0,0,0
Michael Beasley,MIL,28,5,11,45.5,0,1,0,1,2,50,0,0,0,0,0,0,0,0,0
Michael Carter-Williams,CHI,25,1,2,50,0,0,0,0,0,0,-,-,-,1,1,100,0,0,0
Michael Gbinije,DET,24,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Michael Kidd-Gilchrist,CHA,23,16,29,55.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mike Conley,MEM,29,4,4,100,0,1,0,0,0,0,1,2,50,0,0,0,1,3,33.3
Mike Dunleavy,ATL,36,1,2,50,0,0,0,0,0,0,0,1,0,-,-,-,1,4,25
Mike Miller,DEN,36,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0,-,-,-
Mike Muscala,ATL,25,12,18,66.7,0,0,0,1,2,50,0,1,0,1,1,100,1,1,100
Mike Scott,ATL,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miles Plumlee,MIL,28,2,4,50,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0
Mindaugas Kuzminskas,NYK,27,6,9,66.7,1,2,50,0,0,0,0,0,0,0,1,0,0,2,0
Mirza Teletovic,MIL,31,1,2,50,0,2,0,0,0,0,1,3,33.3,0,0,0,1,4,25
Monta Ellis,IND,31,2,2,100,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
Montrezl Harrell,HOU,23,9,17,52.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Myles Turner,IND,20,16,22,72.7,1,1,100,2,3,66.7,0,1,0,0,0,0,0,0,0
Nemanja Bjelica,MIN,28,4,9,44.4,1,2,50,0,0,0,1,1,100,0,0,0,0,4,0
Nene,HOU,34,5,7,71.4,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0
Nerlens Noel,PHI,22,12,21,57.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Collison,OKC,36,1,1,100,0,0,0,-,-,-,0,0,0,0,0,0,0,0,0
Nick Young,LAL,31,7,8,87.5,1,1,100,2,2,100,0,1,0,1,1,100,7,13,53.8
Nicolas Batum,CHA,28,8,10,80,0,0,0,1,1,100,0,2,0,1,1,100,1,6,16.7
Nicolas Brussino,DAL,23,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0
Nicolas Laprovittola,SAS,27,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0
Nik Stauskas,PHI,23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1,2,50
Nikola Jokic,DEN,21,26,35,74.3,3,6,50,2,5,40,0,0,0,0,1,0,0,0,0
Nikola Mirotic,CHI,25,7,9,77.8,0,1,0,0,1,0,1,1,100,0,0,0,2,4,50
Nikola Vucevic,ORL,26,19,35,54.3,5,7,71.4,0,1,0,0,0,0,0,0,0,0,0,0
Noah Vonleh,POR,21,10,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norman Powell,TOR,23,7,10,70,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Okaro White,MIA,24,1,1,100,0,0,0,0,0,0,-,-,-,-,-,-,0,0,0
Omer Asik,NOP,30,5,13,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omri Casspi,SAC,28,5,10,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Otto Porter,WAS,23,13,25,52,1,2,50,3,3,100,0,0,0,0,0,0,1,2,50
PJ Tucker,PHX,31,10,22,45.5,1,2,50,0,2,0,0,0,0,1,1,100,0,0,0
Pascal Siakam,TOR,22,10,16,62.5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0
Pat Connaughton,POR,24,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Beverley,HOU,28,3,5,60,0,2,0,0,1,0,0,0,0,0,0,0,3,6,50
Patrick McCaw,GSW,21,2,2,100,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0
Patrick Patterson,TOR,27,7,18,38.9,1,1,100,1,1,100,3,3,100,1,1,100,2,4,50
Patty Mills,SAS,28,7,8,87.5,0,0,0,0,0,0,0,1,0,0,0,0,2,4,50
Pau Gasol,SAS,36,9,18,50,2,3,66.7,1,1,100,0,0,0,0,0,0,0,0,0
Paul George,IND,26,6,7,85.7,0,1,0,1,1,100,0,1,0,0,0,0,1,6,16.7
Paul Millsap,ATL,31,7,16,43.8,0,2,0,0,2,0,0,0,0,0,0,0,1,4,25
Paul Pierce,LAC,39,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0
Paul Zipser,CHI,22,0,2,0,0,0,0,0,1,0,-,-,-,-,-,-,-,-,-
Pierre Jackson,DAL,25,0,0,0,0,0,0,-,-,-,0,0,0,-,-,-,0,2,0
Quincy Acy,BKN,26,1,5,20,0,0,0,0,0,0,-,-,-,-,-,-,0,0,0
RJ Hunter,CHI,23,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Rajon Rondo,CHI,30,4,6,66.7,0,0,0,0,2,0,1,1,100,0,0,0,0,0,0
Rakeem Christmas,IND,25,1,1,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ramon Sessions,CHA,30,2,4,50,0,0,0,0,0,0,0,0,0,-,-,-,0,1,0
Randy Foye,BKN,33,1,2,50,0,0,0,0,0,0,0,0,0,-,-,-,0,2,0
Rashad Vaughn,MIL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Raul Neto,UTA,24,1,1,100,0,0,0,0,0,0,-,-,-,-,-,-,0,0,0
Raymond Felton,LAC,32,5,7,71.4,1,2,50,0,1,0,0,0,0,0,0,0,0,0,0
Reggie Bullock,DET,25,3,3,100,0,1,0,0,0,0,0,0,0,-,-,-,0,0,0
Reggie Jackson,DET,26,2,6,33.3,3,3,100,1,1,100,0,0,0,-,-,-,0,1,0
Reggie Williams,NOP,30,0,1,0,0,0,0,0,0,0,-,-,-,0,0,0,0,1,0
Richard Jefferson,CLE,36,4,5,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Richaun Holmes,PHI,23,5,8,62.5,0,1,0,0,2,0,-,-,-,-,-,-,0,0,0
Ricky Rubio,MIN,26,1,3,33.3,0,0,0,2,3,66.7,0,0,0,0,0,0,1,2,50
Robert Covington,PHI,26,8,17,47.1,0,3,0,0,1,0,-,-,-,0,1,0,3,8,37.5
Robin Lopez,CHI,28,39,77,50.6,1,3,33.3,0,1,0,0,0,0,0,0,0,0,0,0
Rodney Hood,UTA,24,2,4,50,0,0,0,0,0,0,-,-,-,-,-,-,1,2,50
Rodney McGruder,MIA,25,6,9,66.7,1,3,33.3,0,0,0,0,1,0,0,0,0,0,1,0
Rodney Stuckey,IND,30,0,0,0,0,0,0,1,1,100,0,0,0,-,-,-,0,1,0
Ron Baker,NYK,23,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,1,1,100
Rondae Hollis-Jefferson,BKN,22,5,10,50,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
Roy Hibbert,CHA,30,7,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rudy Gay,SAC,30,12,18,66.7,1,1,100,2,3,66.7,0,0,0,0,1,0,3,4,75
Rudy Gobert,UTA,24,38,62,61.3,0,0,0,0,0,0,-,-,-,0,0,0,0,0,0
Russell Westbrook,OKC,28,18,29,62.1,0,2,0,4,7,57.1,1,2,50,0,0,0,1,10,10
Ryan Anderson,HOU,28,10,22,45.5,1,2,50,0,0,0,1,1,100,0,1,0,3,9,33.3
Ryan Kelly,ATL,25,0,0,0,0,0,0,-,-,-,-,-,-,0,0,0,0,0,0
Salah Mejri,DAL,30,6,8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam Dekker,HOU,22,14,23,60.9,1,1,100,0,0,0,0,1,0,1,1,100,0,1,0
Sasha Vujacic,NYK,32,0,1,0,0,0,0,0,1,0,0,0,0,-,-,-,0,0,0
Sean Kilpatrick,BKN,27,4,7,57.1,0,1,0,0,0,0,0,0,0,0,0,0,2,5,40
Semaj Christon,OKC,24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Serge Ibaka,ORL,27,15,25,60,7,8,87.5,3,3,100,0,0,0,0,0,0,0,1,0
Sergio Rodriguez,PHI,30,1,1,100,0,0,0,0,2,0,-,-,-,0,0,0,0,1,0
Seth Curry,DAL,26,3,4,75,0,0,0,0,2,0,1,2,50,0,0,0,0,3,0
Shabazz Muhammad,MIN,24,13,20,65,2,3,66.7,1,3,33.3,0,0,0,0,0,0,0,2,0
Shabazz Napier,POR,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaun Livingston,GSW,31,2,2,100,0,0,0,2,5,40,0,0,0,0,0,0,0,0,0
Sheldon McClellan,WAS,24,0,2,0,1,1,100,0,0,0,0,0,0,-,-,-,0,0,0
Shelvin Mack,UTA,26,2,3,66.7,1,1,100,0,0,0,0,0,0,-,-,-,0,0,0
Skal Labissiere,SAC,20,3,3,100,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-
Solomon Hill,NOP,25,2,5,40,0,0,0,0,1,0,0,1,0,0,0,0,1,2,50
Spencer Dinwiddie,BKN,23,3,5,60,0,0,0,1,1,100,-,-,-,0,0,0,0,0,0
Spencer Hawes,CHA,28,5,7,71.4,0,0,0,0,1,0,0,0,0,-,-,-,0,1,0
Stanley Johnson,DET,20,2,7,28.6,0,1,0,0,0,0,0,1,0,0,0,0,1,2,50
Stephen Curry,GSW,28,8,12,66.7,1,1,100,1,2,50,0,1,0,0,1,0,2,7,28.6
Stephen Zimmerman,ORL,20,1,1,100,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Steve Novak,MIL,33,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Steven Adams,OKC,23,21,33,63.6,1,3,33.3,0,0,0,0,0,0,0,0,0,0,1,0
TJ McConnell,PHI,24,6,8,75,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100
TJ Warren,PHX,23,11,18,61.1,1,5,20,2,5,40,0,1,0,0,0,0,0,0,0
Taj Gibson,CHI,31,25,38,65.8,1,4,25,2,4,50,0,0,0,0,0,0,0,0,0
Tarik Black,LAL,25,15,31,48.4,1,1,100,0,0,0,0,0,0,-,-,-,0,0,0
Taurean Prince,ATL,22,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Terrence Jones,NOP,25,12,25,48,2,3,66.7,0,0,0,0,0,0,0,0,0,0,0,0
Terrence Ross,TOR,25,6,9,66.7,1,1,100,0,1,0,0,0,0,0,1,0,4,6,66.7
Terry Rozier,BOS,22,5,11,45.5,0,0,0,1,1,100,0,0,0,0,1,0,1,1,100
Thabo Sefolosha,ATL,32,10,20,50,0,1,0,2,4,50,0,0,0,0,0,0,0,2,0
Thaddeus Young,IND,28,15,22,68.2,5,7,71.4,0,0,0,1,1,100,0,0,0,2,3,66.7
Thomas Robinson,LAL,25,13,23,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thon Maker,MIL,19,2,2,100,-,-,-,0,0,0,0,0,0,-,-,-,0,0,0
Tim Frazier,NOP,26,3,5,60,1,1,100,0,0,0,0,0,0,0,0,0,0,2,0
Tim Hardaway Jr.,ATL,24,12,13,92.3,1,1,100,1,1,100,0,1,0,0,1,0,3,5,60
Tim Quarterman,POR,22,0,0,0,0,0,0,-,-,-,0,0,0,-,-,-,0,0,0
Timofey Mozgov,LAL,30,18,25,72,2,3,66.7,0,1,0,0,0,0,0,0,0,0,0,0
Timothe Luwawu-Cabarrot,PHI,21,1,3,33.3,0,0,0,0,0,0,-,-,-,0,0,0,0,0,0
Tobias Harris,DET,24,6,10,60,3,3,100,1,1,100,0,0,0,1,2,50,1,1,100
Tomas Satoransky,WAS,25,2,3,66.7,0,0,0,0,0,0,-,-,-,0,0,0,0,0,0
Toney Douglas,MEM,30,2,2,100,0,0,0,0,0,0,-,-,-,-,-,-,0,0,0
Tony Allen,MEM,35,28,44,63.6,2,2,100,0,0,0,0,0,0,0,0,0,0,1,0
Tony Parker,SAS,34,0,0,0,0,0,0,0,0,0,1,1,100,1,2,50,0,0,0
Tony Snell,MIL,25,2,4,50,1,1,100,3,3,100,0,0,0,0,0,0,3,5,60
Treveon Graham,CHA,23,0,0,0,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0
Trevor Ariza,HOU,31,15,19,78.9,0,0,0,0,0,0,0,1,0,0,1,0,4,5,80
Trevor Booker,BKN,29,14,28,50,2,2,100,0,1,0,0,0,0,-,-,-,0,0,0
Trey Burke,WAS,24,1,2,50,0,0,0,0,1,0,1,1,100,-,-,-,0,0,0
Trey Lyles,UTA,21,11,12,91.7,0,0,0,1,1,100,-,-,-,-,-,-,0,1,0
Tristan Thompson,CLE,25,21,41,51.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Troy Daniels,MEM,25,0,1,0,1,1,100,0,2,0,0,0,0,-,-,-,2,3,66.7
Troy Williams,MEM,22,3,5,60,1,1,100,0,1,0,-,-,-,0,0,0,0,0,0
Ty Lawson,SAC,29,7,8,87.5,0,1,0,1,2,50,0,0,0,0,0,0,0,2,0
Tyler Ennis,HOU,22,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,0,0,0
Tyler Johnson,MIA,24,5,8,62.5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,25
Tyler Ulis,PHX,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tyler Zeller,BOS,27,3,5,60,1,1,100,0,1,0,-,-,-,0,0,0,0,0,0
Tyreke Evans,NOP,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyson Chandler,PHX,34,39,51,76.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyus Jones,MIN,20,0,0,0,0,0,0,1,1,100,-,-,-,0,1,0,0,0,0
Udonis Haslem,MIA,36,2,2,100,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0
Victor Oladipo,OKC,24,10,11,90.9,0,2,0,1,2,50,0,1,0,0,0,0,0,3,0
Vince Carter,MEM,40,0,5,0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0
Wade Baldwin IV,MEM,20,0,1,0,0,0,0,0,1,0,-,-,-,0,0,0,0,0,0
Wayne Ellington,MIA,29,1,1,100,0,0,0,1,1,100,1,1,100,0,0,0,2,2,100
Wesley Johnson,LAC,29,4,4,100,1,1,100,2,2,100,0,0,0,0,0,0,0,1,0
Wesley Matthews,DAL,30,7,9,77.8,0,1,0,0,1,0,0,3,0,1,2,50,4,12,33.3
Will Barton,DEN,26,7,9,77.8,1,1,100,0,0,0,0,1,0,0,0,0,3,6,50
Willie Cauley-Stein,SAC,23,9,13,69.2,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0
Willie Reed,MIA,26,18,29,62.1,0,4,0,0,0,0,0,0,0,-,-,-,0,0,0
Willy Hernangomez,NYK,22,13,26,50,0,1,0,0,1,0,0,0,0,-,-,-,0,0,0
Wilson Chandler,DEN,29,7,13,53.8,0,0,0,0,2,0,0,0,0,0,0,0,1,2,50
Yogi Ferrell,DAL,23,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0,0,1,0
Zach LaVine,MIN,21,11,12,91.7,0,0,0,0,1,0,1,3,33.3,0,1,0,4,5,80
Zach Randolph,MEM,35,27,43,62.8,0,8,0,1,2,50,0,0,0,0,0,0,2,2,100
Zaza Pachulia,,,,,,,,,,,,,,,,,,,,
